point_cloud,EC
Q47TT4.txt,1.1.1.37
Q704B2.txt,1.1.1.37
Q9FSF0.txt,1.1.1.37
C5CSI5.txt,1.1.1.37
A7MWD3.txt,1.1.1.37
Q87SU7.txt,1.1.1.37
Q7M9A7.txt,1.1.1.37
B0RU49.txt,1.1.1.37
B2SMP6.txt,1.1.1.37
B2I8M1.txt,1.1.1.37
Q87E35.txt,1.1.1.37
Q1CBY7.txt,1.1.1.37
A9R584.txt,1.1.1.37
P0C7R5.txt,1.1.1.37
O43175.txt,1.1.1.37
A5GFY8.txt,1.1.1.37
Q6LQM6.txt,1.1.1.38
Q7MJC0.txt,1.1.1.38
B6EK11.txt,1.1.1.38
A8AGN6.txt,1.1.1.38
A7ZLS1.txt,1.1.1.38
B7L7H9.txt,1.1.1.38
B7NHU3.txt,1.1.1.38
C4ZWP8.txt,1.1.1.38
A1AB75.txt,1.1.1.38
B1IRX9.txt,1.1.1.38
B1LFD8.txt,1.1.1.38
A4WAJ3.txt,1.1.1.38
Q5QWY8.txt,1.1.1.38
Q6D3B3.txt,1.1.1.38
B4ESY2.txt,1.1.1.38
B7UWK9.txt,1.1.1.38
Q87Y79.txt,1.1.1.38
Q1QC40.txt,1.1.1.38
A9MR05.txt,1.1.1.38
B5QTN6.txt,1.1.1.38
B4T5V6.txt,1.1.1.38
B4TW15.txt,1.1.1.38
A8GC31.txt,1.1.1.38
A3D0E1.txt,1.1.1.38
Q12RA0.txt,1.1.1.38
A3QH80.txt,1.1.1.38
A4Y3I1.txt,1.1.1.38
A8FZ49.txt,1.1.1.38
A1RNF8.txt,1.1.1.38
Q320R8.txt,1.1.1.38
A7N025.txt,1.1.1.38
Q8D911.txt,1.1.1.38
Q1C9U8.txt,1.1.1.38
Q1CGT4.txt,1.1.1.38
B1JPZ6.txt,1.1.1.38
P27443.txt,1.1.1.38
P36013.txt,1.1.1.38
P9WK25.txt,1.1.1.38
E1V8J1.txt,1.1.1.40
O30808.txt,1.1.1.40
P16243.txt,1.1.1.40
P78715.txt,1.1.1.40
O82191.txt,1.1.1.40
Q9CA83.txt,1.1.1.40
P40927.txt,1.1.1.40
P37223.txt,1.1.1.40
Q29558.txt,1.1.1.40
P13697.txt,1.1.1.40
Q9SRZ6.txt,1.1.1.42
O13285.txt,1.1.1.42
P41561.txt,1.1.1.42
O75874.txt,1.1.1.42
O88844.txt,1.1.1.42
Q5R9C5.txt,1.1.1.42
P50217.txt,1.1.1.42
P41939.txt,1.1.1.42
Q04467.txt,1.1.1.42
Q4R502.txt,1.1.1.42
P33198.txt,1.1.1.42
P21954.txt,1.1.1.42
P16100.txt,1.1.1.42
Q8RQL9.txt,1.1.1.42
P08200.txt,1.1.1.42
P56063.txt,1.1.1.42
P9WKL1.txt,1.1.1.42
Q1RJU4.txt,1.1.1.42
Q9ZDR0.txt,1.1.1.42
Q5HF79.txt,1.1.1.42
Q5HNL1.txt,1.1.1.42
Q59985.txt,1.1.1.42
Q9SH69.txt,1.1.1.44
P38720.txt,1.1.1.44
Q94KU2.txt,1.1.1.44
P37754.txt,1.1.1.44
P80859.txt,1.1.1.44
Q89AX5.txt,1.1.1.44
P41570.txt,1.1.1.44
O84066.txt,1.1.1.44
P41582.txt,1.1.1.44
P41572.txt,1.1.1.44
C8VP36.txt,1.1.1.44
P52209.txt,1.1.1.44
P96789.txt,1.1.1.44
P41574.txt,1.1.1.44
P85968.txt,1.1.1.44
P37756.txt,1.1.1.44
Q931R3.txt,1.1.1.44
Q6G954.txt,1.1.1.44
Q8CP47.txt,1.1.1.44
O83351.txt,1.1.1.44
P39482.txt,1.1.1.47
P39484.txt,1.1.1.47
O95479.txt,1.1.1.47
A8M8R2.txt,1.1.1.47
Q7LYI9.txt,1.1.1.47
D2S1F7.txt,1.1.1.47
Q97U21.txt,1.1.1.47
Q9HS17.txt,1.1.1.47
A4YGA7.txt,1.1.1.47
Q703W7.txt,1.1.1.47
Q43727.txt,1.1.1.49
P9WN70.txt,1.1.1.49
P97324.txt,1.1.1.49
P9WN73.txt,1.1.1.49
O14137.txt,1.1.1.49
Q43839.txt,1.1.1.49
P77809.txt,1.1.1.49
O51581.txt,1.1.1.49
Q8K9M2.txt,1.1.1.49
P41571.txt,1.1.1.49
O84188.txt,1.1.1.49
P11410.txt,1.1.1.49
P15588.txt,1.1.1.49
P0AC53.txt,1.1.1.49
Q5FUK8.txt,1.1.1.49
P56110.txt,1.1.1.49
P48828.txt,1.1.1.49
A0QP90.txt,1.1.1.49
Q29492.txt,1.1.1.49
Q25537.txt,1.1.1.49
O54537.txt,1.1.1.49
P54996.txt,1.1.1.49
P11412.txt,1.1.1.49
Q04828.txt,1.1.1.53
Q5REQ0.txt,1.1.1.53
Q95JH4.txt,1.1.1.53
Q58NB6.txt,1.1.1.53
O14756.txt,1.1.1.53
O02691.txt,1.1.1.53
O08756.txt,1.1.1.53
P9WGT0.txt,1.1.1.53
O75452.txt,1.1.1.53
Q27979.txt,1.1.1.53
Q9KFI7.txt,1.1.1.58
A8AGR0.txt,1.1.1.58
B7L7M1.txt,1.1.1.58
B7NIJ4.txt,1.1.1.58
A8A074.txt,1.1.1.58
B1IRT9.txt,1.1.1.58
B6IAS4.txt,1.1.1.58
A4WAF9.txt,1.1.1.58
A6T900.txt,1.1.1.58
A6L4U5.txt,1.1.1.58
Q3Z1Q7.txt,1.1.1.58
Q1CMJ9.txt,1.1.1.58
Q04828.txt,1.1.1.62
Q5REQ0.txt,1.1.1.62
Q5R7C9.txt,1.1.1.62
Q95JH4.txt,1.1.1.62
Q6QA33.txt,1.1.1.62
Q4JK73.txt,1.1.1.62
Q6AYS8.txt,1.1.1.62
Q53GQ0.txt,1.1.1.62
Q6P7R8.txt,1.1.1.62
Q9BPX1.txt,1.1.1.62
Q1WNP0.txt,1.1.1.62
P51658.txt,1.1.1.62
P70385.txt,1.1.1.62
O88736.txt,1.1.1.62
Q5TJF5.txt,1.1.1.62
Q71R50.txt,1.1.1.62
Q3T001.txt,1.1.1.62
O54753.txt,1.1.1.62
Q99714.txt,1.1.1.62
Q93W57.txt,1.1.1.62
A5CAL1.txt,1.1.1.79
B7UP47.txt,1.1.1.79
B7MTG4.txt,1.1.1.79
B1X9E7.txt,1.1.1.79
Q0TJ41.txt,1.1.1.79
P75913.txt,1.1.1.79
B1LIY1.txt,1.1.1.79
B7LTA2.txt,1.1.1.79
Q7N571.txt,1.1.1.79
Q57QM2.txt,1.1.1.79
B5RBG3.txt,1.1.1.79
Q5PGZ3.txt,1.1.1.79
B5BBF3.txt,1.1.1.79
Q8ZQ30.txt,1.1.1.79
Q31Z89.txt,1.1.1.79
A1JRR3.txt,1.1.1.79
A7ZTA0.txt,1.1.1.79
B7L6W9.txt,1.1.1.79
B7NP49.txt,1.1.1.79
C4ZXE2.txt,1.1.1.79
A1AH96.txt,1.1.1.79
B1IZP1.txt,1.1.1.79
B6I3C3.txt,1.1.1.79
A4W577.txt,1.1.1.79
B7LTG7.txt,1.1.1.79
Q6DB24.txt,1.1.1.79
Q57IH8.txt,1.1.1.79
B5RGN1.txt,1.1.1.79
Q5PLL9.txt,1.1.1.79
B5BHT3.txt,1.1.1.79
Q31V71.txt,1.1.1.79
Q83PR3.txt,1.1.1.79
A7FPA2.txt,1.1.1.79
Q0W9V5.txt,1.1.1.79
A4TGN1.txt,1.1.1.79
Q9LSV0.txt,1.1.1.79
Q9UBQ7.txt,1.1.1.79
Q9LE33.txt,1.1.1.79
A8AI49.txt,1.1.1.81
B7MIH3.txt,1.1.1.81
B7M907.txt,1.1.1.81
A7ZYY6.txt,1.1.1.81
Q8FIT1.txt,1.1.1.81
B7N3I0.txt,1.1.1.81
Q1RDC8.txt,1.1.1.81
B5XXL3.txt,1.1.1.81
B5F974.txt,1.1.1.81
B5FL30.txt,1.1.1.81
B4TEQ6.txt,1.1.1.81
A9N5T3.txt,1.1.1.81
B4TSP5.txt,1.1.1.81
A8GD46.txt,1.1.1.81
Q32HN5.txt,1.1.1.81
A8ARD9.txt,1.1.1.81
B7ULB4.txt,1.1.1.81
P58220.txt,1.1.1.81
B7N1K7.txt,1.1.1.81
B1X8G8.txt,1.1.1.81
Q0TBP9.txt,1.1.1.81
P37666.txt,1.1.1.81
B1LJB3.txt,1.1.1.81
P58000.txt,1.1.1.81
B5XMZ4.txt,1.1.1.81
C6DJ88.txt,1.1.1.81
B5FLC2.txt,1.1.1.81
B4T938.txt,1.1.1.81
A9MUT4.txt,1.1.1.81
B4TZ41.txt,1.1.1.81
Q328L4.txt,1.1.1.81
Q3YVT5.txt,1.1.1.81
Q1C3K4.txt,1.1.1.81
A9R4G6.txt,1.1.1.81
Q663W4.txt,1.1.1.81
Q9UBQ7.txt,1.1.1.81
Q9LE33.txt,1.1.1.81
P70788.txt,1.1.1.81
C9K7B7.txt,1.1.1.85
Q9FMT1.txt,1.1.1.85
Q47HR1.txt,1.1.1.85
Q89X19.txt,1.1.1.85
P87256.txt,1.1.1.85
Q56268.txt,1.1.1.85
Q5E857.txt,1.1.1.85
Q2IJK7.txt,1.1.1.85
Q5P1J6.txt,1.1.1.85
P96197.txt,1.1.1.85
P05644.txt,1.1.1.85
Q5LAB4.txt,1.1.1.85
Q65GI9.txt,1.1.1.85
C5C2I9.txt,1.1.1.85
B7GUI8.txt,1.1.1.85
Q493R1.txt,1.1.1.85
Q7VY73.txt,1.1.1.85
P56933.txt,1.1.1.85
Q5WPZ9.txt,1.1.1.85
P59027.txt,1.1.1.85
Q9EVG6.txt,1.1.1.85
Q9EVH8.txt,1.1.1.85
Q9EVI7.txt,1.1.1.85
Q393X4.txt,1.1.1.85
Q3JKG9.txt,1.1.1.85
Q8RDK0.txt,1.1.1.85
P87186.txt,1.1.1.85
P07139.txt,1.1.1.85
Q3IZJ3.txt,1.1.1.85
P59028.txt,1.1.1.85
A5CPZ4.txt,1.1.1.85
P31958.txt,1.1.1.85
Q6NHM7.txt,1.1.1.85
P94631.txt,1.1.1.85
B1VG35.txt,1.1.1.85
Q3ZXI7.txt,1.1.1.85
Q24XT2.txt,1.1.1.85
Q9HDQ5.txt,1.1.1.85
P30125.txt,1.1.1.85
A8L554.txt,1.1.1.85
Q748X2.txt,1.1.1.85
Q4QLS3.txt,1.1.1.85
D4GYE8.txt,1.1.1.85
Q28W67.txt,1.1.1.85
P41766.txt,1.1.1.85
Q6AEP6.txt,1.1.1.85
Q92A27.txt,1.1.1.85
Q2VZV2.txt,1.1.1.85
Q58130.txt,1.1.1.85
A0QJC2.txt,1.1.1.85
C1AGB0.txt,1.1.1.85
O33117.txt,1.1.1.85
A3PXQ2.txt,1.1.1.85
A5U706.txt,1.1.1.85
A0PPY6.txt,1.1.1.85
P50180.txt,1.1.1.85
P34738.txt,1.1.1.85
Q3JCC4.txt,1.1.1.85
Q8YXA2.txt,1.1.1.85
Q30WD0.txt,1.1.1.85
Q6D0G7.txt,1.1.1.85
Q7N128.txt,1.1.1.85
O94114.txt,1.1.1.85
Q7VC80.txt,1.1.1.85
Q46LE2.txt,1.1.1.85
Q4KF05.txt,1.1.1.85
Q884C0.txt,1.1.1.85
Q4FRV0.txt,1.1.1.85
Q2K2V0.txt,1.1.1.85
Q92KY8.txt,1.1.1.85
Q21XI1.txt,1.1.1.85
Q2J3B4.txt,1.1.1.85
Q2RV53.txt,1.1.1.85
A4FMQ2.txt,1.1.1.85
Q57TE7.txt,1.1.1.85
Q8Z9I1.txt,1.1.1.85
Q83SP1.txt,1.1.1.85
P29696.txt,1.1.1.85
Q2FWK2.txt,1.1.1.85
P65100.txt,1.1.1.85
Q6G7Q0.txt,1.1.1.85
Q8CNL2.txt,1.1.1.85
Q82JN6.txt,1.1.1.85
Q8DTG3.txt,1.1.1.85
Q5M405.txt,1.1.1.85
Q67JY2.txt,1.1.1.85
Q2JTN8.txt,1.1.1.85
Q3AYS1.txt,1.1.1.85
P24098.txt,1.1.1.85
P61494.txt,1.1.1.85
P59029.txt,1.1.1.85
Q9KP82.txt,1.1.1.85
Q7M886.txt,1.1.1.85
Q4UYG2.txt,1.1.1.85
Q5H4C7.txt,1.1.1.85
P18120.txt,1.1.1.85
Q66EM2.txt,1.1.1.85
Q05758.txt,1.1.1.86
O82043.txt,1.1.1.86
Q01292.txt,1.1.1.86
Q73BA1.txt,1.1.1.86
Q81S27.txt,1.1.1.86
Q63CV4.txt,1.1.1.86
Q97YJ9.txt,1.1.1.86
B0CE35.txt,1.1.1.86
Q6F821.txt,1.1.1.86
B2HTC8.txt,1.1.1.86
B0V5G8.txt,1.1.1.86
B9MA35.txt,1.1.1.86
A1W6T4.txt,1.1.1.86
A6VLU1.txt,1.1.1.86
B6JB83.txt,1.1.1.86
B9JXM6.txt,1.1.1.86
C8WR67.txt,1.1.1.86
B5FCV4.txt,1.1.1.86
Q0AB89.txt,1.1.1.86
B4S1X4.txt,1.1.1.86
B4UAN4.txt,1.1.1.86
Q5NXP4.txt,1.1.1.86
A1KAB7.txt,1.1.1.86
Q65GI7.txt,1.1.1.86
A7Z7B9.txt,1.1.1.86
Q6FZ98.txt,1.1.1.86
C5C2I2.txt,1.1.1.86
Q491Z2.txt,1.1.1.86
Q7W566.txt,1.1.1.86
Q89G50.txt,1.1.1.86
Q2YQN2.txt,1.1.1.86
A5VRC9.txt,1.1.1.86
B8D8F7.txt,1.1.1.86
B8D8B4.txt,1.1.1.86
Q9RQ47.txt,1.1.1.86
Q9AQ97.txt,1.1.1.86
Q9AQ99.txt,1.1.1.86
B1JVQ4.txt,1.1.1.86
Q0BDB6.txt,1.1.1.86
A3MI87.txt,1.1.1.86
A1V2K2.txt,1.1.1.86
A3N7K4.txt,1.1.1.86
A4JGE3.txt,1.1.1.86
Q8RDK4.txt,1.1.1.86
A7GXQ8.txt,1.1.1.86
A8FL53.txt,1.1.1.86
A1VYZ2.txt,1.1.1.86
Q3AEQ7.txt,1.1.1.86
A3PH14.txt,1.1.1.86
B9KM37.txt,1.1.1.86
B8G7X1.txt,1.1.1.86
Q3B594.txt,1.1.1.86
A4SFC5.txt,1.1.1.86
Q8KER7.txt,1.1.1.86
A8ACS4.txt,1.1.1.86
B2TIR4.txt,1.1.1.86
Q47UP4.txt,1.1.1.86
Q8FPX1.txt,1.1.1.86
Q4JUN9.txt,1.1.1.86
B1WNP1.txt,1.1.1.86
Q0KCU2.txt,1.1.1.86
Q6A7Z2.txt,1.1.1.86
Q47BH8.txt,1.1.1.86
Q3ZXI2.txt,1.1.1.86
Q9RU74.txt,1.1.1.86
B8FU98.txt,1.1.1.86
Q72CA6.txt,1.1.1.86
B5YEF3.txt,1.1.1.86
A7ZTX6.txt,1.1.1.86
B7L8B5.txt,1.1.1.86
B7NTG7.txt,1.1.1.86
C4ZZ44.txt,1.1.1.86
A1AHU6.txt,1.1.1.86
B1IWC4.txt,1.1.1.86
B6I4B1.txt,1.1.1.86
C5BBA8.txt,1.1.1.86
Q2NAU8.txt,1.1.1.86
Q0RDI8.txt,1.1.1.86
B9M5B1.txt,1.1.1.86
Q74BW9.txt,1.1.1.86
A5G7V3.txt,1.1.1.86
Q7NH80.txt,1.1.1.86
Q0BS26.txt,1.1.1.86
A5UE34.txt,1.1.1.86
Q0I511.txt,1.1.1.86
Q5V520.txt,1.1.1.86
Q17X66.txt,1.1.1.86
C0QMX0.txt,1.1.1.86
B2USG1.txt,1.1.1.86
A4G4H8.txt,1.1.1.86
Q0C516.txt,1.1.1.86
A6W7N6.txt,1.1.1.86
B2GFJ7.txt,1.1.1.86
A2RKQ6.txt,1.1.1.86
C1DA41.txt,1.1.1.86
Q04P56.txt,1.1.1.86
B1XYB1.txt,1.1.1.86
P97115.txt,1.1.1.86
C1KWT0.txt,1.1.1.86
Q8Y5S0.txt,1.1.1.86
B9EBF4.txt,1.1.1.86
Q12Y03.txt,1.1.1.86
A9VZF3.txt,1.1.1.86
Q58938.txt,1.1.1.86
A4FYE4.txt,1.1.1.86
Q8PZ26.txt,1.1.1.86
B8IGT3.txt,1.1.1.86
A2SHM0.txt,1.1.1.86
B0U8N5.txt,1.1.1.86
O27491.txt,1.1.1.86
Q59500.txt,1.1.1.86
A4TE07.txt,1.1.1.86
A0QUX8.txt,1.1.1.86
Q1BAR7.txt,1.1.1.86
P9WKJ7.txt,1.1.1.86
Q3IRQ2.txt,1.1.1.86
Q9JTI3.txt,1.1.1.86
Q0AGM0.txt,1.1.1.86
A9A2E4.txt,1.1.1.86
A6Q461.txt,1.1.1.86
B2J2U6.txt,1.1.1.86
Q8EN66.txt,1.1.1.86
A7HVZ2.txt,1.1.1.86
B2T2D1.txt,1.1.1.86
Q6CZD1.txt,1.1.1.86
A1AS39.txt,1.1.1.86
A9BGP6.txt,1.1.1.86
Q6LVZ5.txt,1.1.1.86
B1XUJ0.txt,1.1.1.86
B4S6N3.txt,1.1.1.86
A8G6C6.txt,1.1.1.86
A2BY22.txt,1.1.1.86
B4F1U6.txt,1.1.1.86
A2BSN6.txt,1.1.1.86
Q15MY4.txt,1.1.1.86
Q02FX9.txt,1.1.1.86
Q1I4R5.txt,1.1.1.86
A4XR11.txt,1.1.1.86
B0KHU2.txt,1.1.1.86
Q888N4.txt,1.1.1.86
A4VPI6.txt,1.1.1.86
A5WD25.txt,1.1.1.86
A4WLK6.txt,1.1.1.86
Q8XXN8.txt,1.1.1.86
Q2K6M2.txt,1.1.1.86
B5ZVQ5.txt,1.1.1.86
Q7UKY0.txt,1.1.1.86
Q21T70.txt,1.1.1.86
Q2IUS3.txt,1.1.1.86
Q211Z6.txt,1.1.1.86
Q2RX71.txt,1.1.1.86
Q168N1.txt,1.1.1.86
Q1GE81.txt,1.1.1.86
Q21HN0.txt,1.1.1.86
B5EZ33.txt,1.1.1.86
Q57HU2.txt,1.1.1.86
B5RFS8.txt,1.1.1.86
Q5PJZ5.txt,1.1.1.86
B5BIS2.txt,1.1.1.86
Q8Z381.txt,1.1.1.86
A8GL54.txt,1.1.1.86
B2TU17.txt,1.1.1.86
Q7UB34.txt,1.1.1.86
A6UAW6.txt,1.1.1.86
C4XSF4.txt,1.1.1.86
Q1GT37.txt,1.1.1.86
Q2FF68.txt,1.1.1.86
Q2YUF3.txt,1.1.1.86
P65151.txt,1.1.1.86
Q6G7Q2.txt,1.1.1.86
B9DMJ5.txt,1.1.1.86
Q4L7T9.txt,1.1.1.86
A8AVN4.txt,1.1.1.86
Q04M32.txt,1.1.1.86
B1I9N6.txt,1.1.1.86
B2ILY8.txt,1.1.1.86
A3CQ86.txt,1.1.1.86
Q5M2F2.txt,1.1.1.86
C1CCK9.txt,1.1.1.86
Q4J8K9.txt,1.1.1.86
C4KHT9.txt,1.1.1.86
C3NGW2.txt,1.1.1.86
Q971A9.txt,1.1.1.86
Q2JKN5.txt,1.1.1.86
A5GMM6.txt,1.1.1.86
Q3AVC2.txt,1.1.1.86
C5BQZ6.txt,1.1.1.86
B9KB98.txt,1.1.1.86
B0K0Y0.txt,1.1.1.86
Q72JC8.txt,1.1.1.86
B5YJT0.txt,1.1.1.86
C4L8N9.txt,1.1.1.86
B3E5X4.txt,1.1.1.86
Q83GP6.txt,1.1.1.86
B7VGL9.txt,1.1.1.86
C3LQ01.txt,1.1.1.86
Q3BPK3.txt,1.1.1.86
Q8P5L5.txt,1.1.1.86
Q5H4C1.txt,1.1.1.86
Q87CM2.txt,1.1.1.86
Q1CBS1.txt,1.1.1.86
A9R8G1.txt,1.1.1.86
Q66G37.txt,1.1.1.86
Q93FD0.txt,1.1.1.94
Q2S2I4.txt,1.1.1.94
P64189.txt,1.1.1.94
P9WN75.txt,1.1.1.94
A1TTW1.txt,1.1.1.94
B7I2M0.txt,1.1.1.94
A3M6Y6.txt,1.1.1.94
A5FYL0.txt,1.1.1.94
B5EKH1.txt,1.1.1.94
B3GYJ1.txt,1.1.1.94
A4ST20.txt,1.1.1.94
Q8UC48.txt,1.1.1.94
Q5WGU2.txt,1.1.1.94
B8JAX1.txt,1.1.1.94
Q2GLD0.txt,1.1.1.94
O29390.txt,1.1.1.94
A8IJ80.txt,1.1.1.94
C3L9F3.txt,1.1.1.94
B7JGZ0.txt,1.1.1.94
C1EN02.txt,1.1.1.94
A7GN42.txt,1.1.1.94
Q63DM7.txt,1.1.1.94
A9VMB4.txt,1.1.1.94
A7Z635.txt,1.1.1.94
Q6G0U8.txt,1.1.1.94
B2ID14.txt,1.1.1.94
B7GU03.txt,1.1.1.94
Q2L0B2.txt,1.1.1.94
A5E8T9.txt,1.1.1.94
Q2YLR3.txt,1.1.1.94
C0RFD3.txt,1.1.1.94
B0CIE1.txt,1.1.1.94
B4EA68.txt,1.1.1.94
A9AEK1.txt,1.1.1.94
Q62F47.txt,1.1.1.94
Q3JWH3.txt,1.1.1.94
A4JI41.txt,1.1.1.94
Q5HTR8.txt,1.1.1.94
B0T285.txt,1.1.1.94
Q3J6D1.txt,1.1.1.94
Q3AP01.txt,1.1.1.94
B3EI28.txt,1.1.1.94
B3EPU7.txt,1.1.1.94
B0B8U0.txt,1.1.1.94
Q8KG76.txt,1.1.1.94
Q7NYZ3.txt,1.1.1.94
Q97ID6.txt,1.1.1.94
B2THR0.txt,1.1.1.94
Q0SS67.txt,1.1.1.94
C3PFZ8.txt,1.1.1.94
A4QDT3.txt,1.1.1.94
C4LJE8.txt,1.1.1.94
B6IYY5.txt,1.1.1.94
Q83BJ0.txt,1.1.1.94
Q0KET4.txt,1.1.1.94
Q47IF9.txt,1.1.1.94
Q3ZYV3.txt,1.1.1.94
A9BUZ7.txt,1.1.1.94
Q6AQJ3.txt,1.1.1.94
A1V9Y4.txt,1.1.1.94
B7ULG4.txt,1.1.1.94
P0A6S9.txt,1.1.1.94
B7N254.txt,1.1.1.94
B1X942.txt,1.1.1.94
Q0TBJ8.txt,1.1.1.94
P0A6S7.txt,1.1.1.94
B1LK47.txt,1.1.1.94
Q3YRF6.txt,1.1.1.94
Q93FR9.txt,1.1.1.94
Q834C1.txt,1.1.1.94
B7LTL5.txt,1.1.1.94
B0U030.txt,1.1.1.94
A7NA69.txt,1.1.1.94
A0Q4Y5.txt,1.1.1.94
A4IYT2.txt,1.1.1.94
Q39ZR6.txt,1.1.1.94
A4IQA1.txt,1.1.1.94
Q5FPS8.txt,1.1.1.94
A5UAS0.txt,1.1.1.94
A1WWC7.txt,1.1.1.94
Q7VI15.txt,1.1.1.94
Q9ZKP0.txt,1.1.1.94
A4G993.txt,1.1.1.94
Q5QZB8.txt,1.1.1.94
B5XTJ2.txt,1.1.1.94
Q5FL70.txt,1.1.1.94
Q02YK1.txt,1.1.1.94
Q38YA9.txt,1.1.1.94
A5IEA7.txt,1.1.1.94
Q6AFK3.txt,1.1.1.94
P61742.txt,1.1.1.94
Q03YL0.txt,1.1.1.94
B2GAJ3.txt,1.1.1.94
Q92A72.txt,1.1.1.94
B8DBZ0.txt,1.1.1.94
B1HT97.txt,1.1.1.94
Q65QE0.txt,1.1.1.94
Q6F1R6.txt,1.1.1.94
A2SDP0.txt,1.1.1.94
Q2RIV6.txt,1.1.1.94
Q9CBR9.txt,1.1.1.94
P9WN76.txt,1.1.1.94
Q5F5A8.txt,1.1.1.94
Q9JWH0.txt,1.1.1.94
Q2GEH4.txt,1.1.1.94
Q1QQP7.txt,1.1.1.94
A6Q3B2.txt,1.1.1.94
Q8YWC2.txt,1.1.1.94
Q30WH4.txt,1.1.1.94
B3CSW2.txt,1.1.1.94
B2JC99.txt,1.1.1.94
Q146B6.txt,1.1.1.94
Q6DAT0.txt,1.1.1.94
B4SGX6.txt,1.1.1.94
Q7MY54.txt,1.1.1.94
B3R0E3.txt,1.1.1.94
B1XS88.txt,1.1.1.94
Q48K59.txt,1.1.1.94
Q02K99.txt,1.1.1.94
Q4KFW6.txt,1.1.1.94
A5W144.txt,1.1.1.94
Q88FC9.txt,1.1.1.94
Q3IIE0.txt,1.1.1.94
Q1QBS6.txt,1.1.1.94
B3PQA3.txt,1.1.1.94
P58142.txt,1.1.1.94
Q21YV6.txt,1.1.1.94
P61746.txt,1.1.1.94
B3Q866.txt,1.1.1.94
A8GNH3.txt,1.1.1.94
Q92I05.txt,1.1.1.94
Q9ZDA0.txt,1.1.1.94
Q68WT6.txt,1.1.1.94
Q1GCQ4.txt,1.1.1.94
B5EXB5.txt,1.1.1.94
B5FLH8.txt,1.1.1.94
B4T993.txt,1.1.1.94
A9MVK2.txt,1.1.1.94
B4TZV1.txt,1.1.1.94
B8E3F7.txt,1.1.1.94
A9KUC1.txt,1.1.1.94
B0TLE9.txt,1.1.1.94
A8HAD7.txt,1.1.1.94
A0KR80.txt,1.1.1.94
Q0I0Q3.txt,1.1.1.94
B2U5C7.txt,1.1.1.94
Q0SYD4.txt,1.1.1.94
C3MAF3.txt,1.1.1.94
A7X2I0.txt,1.1.1.94
Q2FYG1.txt,1.1.1.94
Q5HFU9.txt,1.1.1.94
P64191.txt,1.1.1.94
A8Z453.txt,1.1.1.94
Q5HP71.txt,1.1.1.94
Q49XS8.txt,1.1.1.94
Q8E1E8.txt,1.1.1.94
C0M6I2.txt,1.1.1.94
B1VYZ6.txt,1.1.1.94
Q93D83.txt,1.1.1.94
P0DB22.txt,1.1.1.94
Q1JNL6.txt,1.1.1.94
A2RCE5.txt,1.1.1.94
Q48VF4.txt,1.1.1.94
B2IN10.txt,1.1.1.94
A4W4A9.txt,1.1.1.94
A4VY17.txt,1.1.1.94
Q03IN5.txt,1.1.1.94
B2V656.txt,1.1.1.94
Q935Z2.txt,1.1.1.94
Q2JPE4.txt,1.1.1.94
P73033.txt,1.1.1.94
B0K8N5.txt,1.1.1.94
Q5SHJ0.txt,1.1.1.94
O83973.txt,1.1.1.94
Q3MDZ9.txt,1.1.1.94
C5CWV5.txt,1.1.1.94
A5F502.txt,1.1.1.94
C3LRW2.txt,1.1.1.94
Q7MGY7.txt,1.1.1.94
B3CLC5.txt,1.1.1.94
C0R3K2.txt,1.1.1.94
Q4V072.txt,1.1.1.94
Q2NYA5.txt,1.1.1.94
Q9PCH7.txt,1.1.1.94
A1JHY5.txt,1.1.1.94
B2JYQ1.txt,1.1.1.94
Q1CD21.txt,1.1.1.94
B1JQV5.txt,1.1.1.94
P40510.txt,1.1.1.95
Q9LT69.txt,1.1.1.95
P0A9T1.txt,1.1.1.95
O43175.txt,1.1.1.95
O27051.txt,1.1.1.95
O33116.txt,1.1.1.95
A5A6P1.txt,1.1.1.95
O08651.txt,1.1.1.95
P73821.txt,1.1.1.95
Q8TGA2.txt,1.1.1.100
Q8N4T8.txt,1.1.1.100
Q93X62.txt,1.1.1.100
Q949M2.txt,1.1.1.100
P70720.txt,1.1.1.100
P51831.txt,1.1.1.100
Q89AG9.txt,1.1.1.100
P38004.txt,1.1.1.100
P43713.txt,1.1.1.100
Q1RKB7.txt,1.1.1.100
P50941.txt,1.1.1.100
P0A2C9.txt,1.1.1.100
Q5HGK2.txt,1.1.1.100
Q6GHK4.txt,1.1.1.100
Q9X248.txt,1.1.1.100
P35731.txt,1.1.1.100
P78615.txt,1.1.1.100
Q10289.txt,1.1.1.100
P12276.txt,1.1.1.100
P12785.txt,1.1.1.100
M2YJJ3.txt,1.1.1.100
P71534.txt,1.1.1.100
Q2TXF0.txt,1.1.1.100
Q00681.txt,1.1.1.100
A0KQV6.txt,1.1.1.103
Q5E0F9.txt,1.1.1.103
B4S298.txt,1.1.1.103
A7HEI5.txt,1.1.1.103
O31776.txt,1.1.1.103
B1YXP0.txt,1.1.1.103
A0B459.txt,1.1.1.103
Q38ZS8.txt,1.1.1.103
A2RZW5.txt,1.1.1.103
A3P139.txt,1.1.1.103
Q63PD9.txt,1.1.1.103
Q8R7K0.txt,1.1.1.103
A8ARK6.txt,1.1.1.103
A9KET6.txt,1.1.1.103
A7MID0.txt,1.1.1.103
