,point_cloud,EC
709,Q740P4.txt,4.1.1.48
710,Q43295.txt,2.7.1.25
711,P51590.txt,1.14.14.1
712,Q7UP89.txt,5.3.1.1
713,P32296.txt,2.7.2.11
714,Q6GHQ3.txt,2.7.8.13
715,Q1GI39.txt,2.1.1.182
716,A0LPG9.txt,2.7.1.148
717,B0RQ27.txt,1.3.3.11
718,A6QP16.txt,3.4.19.12
719,Q7VSV5.txt,2.7.1.24
720,P9WII8.txt,4.3.3.6
721,Q2P3D0.txt,2.7.1.2
722,A9VKQ3.txt,2.6.1.37
723,Q9ZI34.txt,4.1.1.39
724,P15254.txt,6.3.5.3
725,Q2G992.txt,6.3.2.4
726,Q4WLY1.txt,3.2.1.21
727,F4I2N7.txt,2.7.11.1
728,O83041.txt,3.4.11.5
729,Q63T71.txt,4.6.1.12
730,B4UF79.txt,5.4.2.7
731,Q9CCW5.txt,4.6.1.12
732,Q24K16.txt,1.3.1.48
733,Q98G09.txt,2.3.1.31
734,A3CZL3.txt,2.1.1.199
735,B9E718.txt,3.6.4.12
736,Q8Y7I9.txt,4.4.1.21
737,B8I3J4.txt,2.5.1.3
738,Q2JVX9.txt,1.3.7.7
739,Q0HSW4.txt,2.7.1.23
740,P25415.txt,1.1.1.24
741,Q49402.txt,2.3.1.51
742,Q1RLY6.txt,1.14.13.9
743,Q6AA93.txt,3.1.11.6
744,B1YVM8.txt,2.7.8.7
745,Q9KXR8.txt,4.1.1.23
746,Q8GU95.txt,6.3.2.2
747,Q8PVT6.txt,2.7.8.28
748,Q4L646.txt,1.7.1.7
749,Q7U3D7.txt,2.7.4.1
750,Q9V030.txt,2.5.1.129
751,Q3A241.txt,2.7.1.23
752,C3MQG7.txt,2.1.3.2
753,Q98RH5.txt,6.1.1.11
754,O29876.txt,4.2.99.18
755,Q91XE4.txt,3.5.1.114
756,Q5PJ43.txt,6.1.1.10
757,Q57RS7.txt,6.1.1.4
758,Q5LXM9.txt,6.1.1.21
759,B7HLM5.txt,2.4.2.9
760,A3NCF3.txt,5.4.3.8
761,Q7CQ08.txt,3.5.4.33
762,B3EH38.txt,2.4.2.18
763,Q4L6Q7.txt,3.1.21.2
764,A8GCT2.txt,1.5.1.42
765,Q9LS03.txt,5.3.99.6
766,A4XB58.txt,6.3.2.6
767,B2J1D2.txt,2.7.7.60
768,Q68W27.txt,6.5.1.2
769,O33472.txt,1.13.11.47
770,Q8NVA4.txt,2.7.7.77
771,C4L603.txt,2.1.1.228
772,P66803.txt,2.1.2.1
773,Q8SRY1.txt,5.3.1.9
774,Q13GD4.txt,7.6.2.14
775,B5VTQ8.txt,5.3.1.23
776,Q3Z614.txt,2.1.2.9
777,Q2LVE9.txt,5.3.1.16
778,B7N287.txt,6.5.1.2
779,P63505.txt,2.6.1.19
780,Q0SWR1.txt,1.1.1.27
781,Q8E8K6.txt,2.1.1.242
782,A5IJU8.txt,4.3.3.6
783,Q14J95.txt,2.7.7.6
784,P00569.txt,2.7.4.3
785,Q8XKN1.txt,3.1.26.11
786,A3PW85.txt,2.7.8.28
787,A1RR78.txt,4.3.2.1
788,B7HQS1.txt,4.6.1.12
789,Q9LUJ8.txt,3.2.2.6
790,A7ZXA2.txt,6.3.4.20
791,P08750.txt,3.4.16.4
792,Q9PPL4.txt,2.1.1.199
793,Q085D2.txt,2.3.1.191
794,Q5R754.txt,2.7.11.22
795,B7HHU5.txt,4.1.1.11
796,P84537.txt,4.2.1.1
797,A5W831.txt,6.3.4.2
798,Q5KWR3.txt,2.4.99.17
799,B1ZJU3.txt,2.3.2.29
800,Q9AGW3.txt,1.1.5.11
801,Q667I0.txt,1.7.1.13
802,A5IFN1.txt,2.4.2.4
803,Q0HPC6.txt,6.1.1.14
804,P51080.txt,2.3.1.74
805,Q9K0V4.txt,2.1.1.173
806,P65697.txt,2.7.1.11
807,P40810.txt,4.2.1.9
808,P52395.txt,3.2.1.39
809,Q8UB75.txt,5.3.1.17
810,Q7XW27.txt,3.1.3.16
811,Q6PFQ0.txt,2.7.11.1
812,A0L1S4.txt,3.5.4.16
813,P80561.txt,3.4.11.24
814,P63884.txt,3.5.1.28
815,Q81J62.txt,4.6.1.12
816,Q894Z3.txt,2.4.2.1
817,P9WQ95.txt,3.5.1.4
818,Q1H152.txt,2.4.1.182
819,Q87WP7.txt,2.1.1.166
820,A6TDR5.txt,1.4.4.2
821,O26135.txt,2.7.4.3
822,Q9PDB1.txt,5.4.2.10
823,Q7MNU4.txt,7.4.2.8
824,A2X4M8.txt,2.7.1.159
825,Q8Z864.txt,7.4.2.10
826,Q6D6I7.txt,3.1.1.61
827,A6LPT2.txt,2.7.4.3
828,B9MBJ2.txt,6.3.4.5
829,Q2QD12.txt,5.1.3.1
830,A6UUZ9.txt,4.3.2.10
831,Q7A6F8.txt,2.3.1.179
832,A4WPU4.txt,5.4.99.12
833,C3MF81.txt,2.4.2.10
834,Q7UZS3.txt,1.3.3.3
835,A6VJ31.txt,4.2.1.11
836,Q7VKC9.txt,4.2.1.2
837,B4SY37.txt,3.1.21.2
838,P57951.txt,4.2.1.126
839,A1JP80.txt,2.7.4.22
840,Q6GB01.txt,2.8.1.8
841,Q57EI0.txt,1.2.1.8
842,B7KQF6.txt,2.5.1.75
843,Q731Y5.txt,2.3.1.89
844,A7FGU8.txt,2.1.1.144
845,P28313.txt,1.11.1.7
846,Q330E5.txt,7.1.1.2
847,Q0HKB8.txt,2.1.1.61
848,P02956.txt,1.10.3.9
849,Q46578.txt,2.3.1.274
850,Q5PNI2.txt,1.17.7.3
851,Q3J5L6.txt,4.1.3.25
852,Q5HT67.txt,2.3.1.234
853,O31074.txt,3.1.21.4
854,B1KSR7.txt,2.4.2.9
855,Q6AL12.txt,2.7.1.23
856,A4SP53.txt,3.2.2.9
857,B2T5I0.txt,3.1.26.4
858,Q04VV0.txt,6.1.1.20
859,Q3JKA5.txt,2.3.1.234
860,Q4URK1.txt,3.6.1.54
861,Q57DZ8.txt,6.1.1.23
862,Q58113.txt,2.7.7.7
863,Q8ZRP3.txt,1.1.1.267
864,Q31F68.txt,3.5.1.44
865,Q55DH6.txt,2.1.1.244
866,Q04DM7.txt,2.3.1.180
867,Q6NIA1.txt,2.7.1.148
868,P32044.txt,2.7.1.40
869,Q9Y8K2.txt,2.1.1.86
870,B8F5K4.txt,1.1.1.37
871,A0KYM1.txt,1.5.1.5
872,P06653.txt,3.5.1.28
873,Q39HA1.txt,7.5.2.7
874,A9KQI8.txt,6.3.2.8
875,B2WSN0.txt,1.1.1.318
876,P16393.txt,1.1.1.34
877,Q29C43.txt,3.5.1.23
878,Q9ZLW5.txt,6.3.1.2
879,Q6LNU5.txt,5.4.99.12
880,A8FVN6.txt,2.5.1.19
881,Q978U9.txt,4.99.1.1
882,Q4W8Z9.txt,3.1.1.73
883,A9KYJ1.txt,2.5.1.78
884,B0RIH2.txt,1.1.5.4
885,Q0TXG3.txt,6.3.4.4
886,A8Y183.txt,3.5.1.122
887,Q7NQS5.txt,3.2.2.23
888,P64356.txt,3.6.1.31
889,Q31GJ9.txt,2.7.7.8
890,A3N1Z1.txt,3.5.4.5
891,Q1QDE0.txt,3.1.3.11
892,P74696.txt,5.4.99.25
893,Q1LIM4.txt,6.3.2.9
894,Q2YXW4.txt,2.3.1.275
895,P40081.txt,3.1.3.48
896,Q0A9W8.txt,6.3.5.2
897,Q1R7U5.txt,4.6.1.12
898,A7H1H9.txt,7.1.2.2
899,Q81M08.txt,1.4.4.2
900,P0AEN8.txt,5.4.99.62
901,B1L550.txt,3.5.4.39
902,Q3ZYV3.txt,1.1.1.94
903,Q8FZT6.txt,2.6.99.2
904,A2RDJ5.txt,6.3.1.1
905,Q06528.txt,2.1.1.292
906,P13957.txt,2.1.1.184
907,P67781.txt,7.1.1.9
908,Q8F8T9.txt,2.5.1.78
909,Q42586.txt,4.1.1.23
910,A8GAY0.txt,6.1.1.16
911,Q49112.txt,2.3.1.8
912,P11712.txt,1.14.14.1
913,B5FDA4.txt,4.3.2.10
914,A6R2K7.txt,1.6.2.2
915,A7N7J3.txt,1.9.6.1
916,Q70PR7.txt,2.3.1.160
917,Q5WXZ4.txt,2.1.1.199
918,G8JVR4.txt,3.1.2.1
919,Q0BBD4.txt,2.8.1.6
920,C1H986.txt,2.3.1.35
921,P06191.txt,5.1.1.1
922,O24023.txt,1.13.11.51
923,Q96558.txt,1.1.1.22
924,Q9XB61.txt,6.3.3.6
925,B8DBN0.txt,3.6.1.1
926,B2U1V9.txt,4.1.3.3
927,P0AC43.txt,1.3.5.1
928,O27336.txt,3.1.21.10
929,A5D374.txt,4.2.3.4
930,A6V2N1.txt,2.7.1.2
931,B6IRG2.txt,2.4.1.227
932,Q57DP0.txt,2.7.8.26
933,Q8TT93.txt,2.1.1.77
934,A3QJD9.txt,3.5.4.4
935,O43820.txt,3.2.1.35
936,A1A9Q9.txt,1.6.5.2
937,P9WEX9.txt,2.5.1.1
938,Q8Z9J5.txt,5.4.99.29
939,Q166D3.txt,2.1.1.74
940,C4K759.txt,6.1.1.10
941,Q6HHC2.txt,1.2.1.41
942,B1XD24.txt,5.4.3.8
943,Q1CX51.txt,5.3.1.9
944,B2SUX7.txt,3.1.3.11
945,Q03F36.txt,3.1.26.11
946,B1JKL9.txt,3.5.4.4
947,P29619.txt,2.7.11.23
948,Q94BY6.txt,2.3.2.27
949,P0AC88.txt,4.2.1.47
950,O60046.txt,5.2.1.8
951,Q17YM7.txt,5.4.99.12
952,Q4ZWR8.txt,2.3.1.191
953,A0LUJ2.txt,6.1.1.7
954,Q2NFM9.txt,6.3.4.4
955,A4IPF5.txt,1.2.1.27
956,A3N6Z8.txt,4.1.1.31
957,P09598.txt,3.1.4.3
958,B5YU50.txt,1.1.1.298
959,Q661P9.txt,6.1.1.1
960,P56462.txt,3.5.4.16
961,Q09918.txt,4.2.1.130
962,B1IUS8.txt,2.7.7.4
963,B0V8C7.txt,2.7.1.33
964,E1V8J1.txt,1.1.1.40
965,P55777.txt,7.1.1.9
966,C1KKR1.txt,5.1.3.31
967,Q6N660.txt,1.17.99.9
968,A4SCT6.txt,2.7.7.6
969,O50607.txt,2.7.7.7
970,Q4QNE8.txt,3.1.1.29
971,A6VJ52.txt,5.3.1.16
972,O53512.txt,2.5.1.54
973,A1SU08.txt,2.1.1.177
974,B0VH76.txt,2.6.1.111
975,P0A5S3.txt,4.2.1.96
976,P26519.txt,1.2.1.12
977,C1ALB6.txt,6.3.2.6
978,A4IWJ7.txt,2.4.1.182
979,B7NFR5.txt,2.1.1.35
980,P0CB36.txt,4.2.3.3
981,O74212.txt,1.14.19.30
982,Q92207.txt,2.7.11.24
983,Q3JXE1.txt,2.1.2.9
984,P0ABN1.txt,2.7.1.107
985,B9JUF7.txt,2.3.1.31
986,A6UN85.txt,3.1.26.5
987,P72077.txt,2.1.1.242
988,Q6L1G5.txt,2.5.1.19
989,P45575.txt,1.8.99.5
990,B4HGG6.txt,5.6.1.1
991,B5FQ53.txt,2.7.4.25
992,B2AH75.txt,3.1.21.10
993,Q9JJH5.txt,3.1.3.46
994,A9VN99.txt,4.6.1.12
995,Q7NB88.txt,6.1.1.14
996,B4SJ73.txt,3.4.11.1
997,Q15YU1.txt,4.99.1.4
998,A4XHR9.txt,4.2.1.9
999,P40873.txt,1.5.3.1
1000,Q5R0Z4.txt,2.3.1.191
1001,Q74L37.txt,7.4.2.8
1002,A9GBF1.txt,3.4.21.53
1003,A7E5P6.txt,2.3.1.35
1004,Q9KI47.txt,3.2.1.23
1005,Q5R9J5.txt,2.3.2.27
1006,Q0S766.txt,6.3.5.3
1007,A4IJT3.txt,2.7.8.7
1008,B5YF77.txt,2.7.7.60
1009,B8CGY2.txt,3.5.2.7
1010,B1VYP2.txt,6.1.1.15
1011,B3DT56.txt,6.3.3.1
1012,P39371.txt,5.1.3.24
1013,Q72CN5.txt,6.1.1.19
1014,B9E4L0.txt,6.3.2.6
1015,Q3ASI6.txt,2.3.1.1
1016,A4WVF5.txt,4.1.3.24
1017,Q8EDM4.txt,2.4.2.1
1018,Q2RFJ5.txt,4.99.1.12
1019,Q476G1.txt,3.1.1.29
1020,O49187.txt,2.7.13.3
1021,Q33635.txt,7.1.1.2
1022,P81701.txt,1.11.1.18
1023,Q1C4F4.txt,2.4.2.2
1024,Q9V3N8.txt,2.7.7.79
1025,Q00WL5.txt,3.4.21.53
1026,P08059.txt,5.3.1.9
1027,C0M7H8.txt,1.1.1.27
1028,A6VLE1.txt,6.1.1.14
1029,Q28GB0.txt,6.3.4.4
1030,C4LB58.txt,2.3.1.275
1031,P48898.txt,7.1.1.2
1032,A4IMR9.txt,4.1.1.50
1033,Q9MZD9.txt,2.7.11.11
1034,Q3ZXC8.txt,2.6.1.83
1035,Q87K41.txt,2.4.2.2
1036,P21909.txt,4.2.1.12
1037,Q9LVR1.txt,2.4.1.111
1038,P40720.txt,5.3.2.2
1039,Q49171.txt,2.8.4.1
1040,P0DN26.txt,5.2.1.8
1041,D7C367.txt,2.4.1.250
1042,A0AJU0.txt,6.3.5.5
1043,Q2W5G0.txt,2.4.1.21
1044,B5EGF2.txt,4.2.1.11
1045,Q2FIL9.txt,5.3.1.1
1046,Q4A6Q8.txt,2.7.4.25
1047,A3QBA3.txt,2.1.1.182
1048,Q3JCN7.txt,6.1.1.15
1049,Q7RVT0.txt,4.2.1.66
1050,Q75N34.txt,1.6.5.4
1051,Q2FUA5.txt,2.4.2.48
1052,B4EBJ2.txt,2.7.4.9
1053,Q7NQ07.txt,4.6.1.17
1054,Q6NFH9.txt,2.3.1.189
1055,B7LH99.txt,2.7.7.8
1056,Q5R864.txt,3.6.4.13
1057,O75828.txt,1.6.5.10
1058,P59831.txt,5.4.99.29
1059,Q1QMS2.txt,3.5.4.19
1060,B0BSP6.txt,7.4.2.8
1061,Q5HIA9.txt,3.5.4.16
1062,B2RKU8.txt,4.4.1.21
1063,Q9V281.txt,5.3.1.29
1064,Q039B4.txt,5.3.1.16
1065,Q99SZ7.txt,2.7.13.3
1066,O88664.txt,2.7.11.1
1067,B1IRU2.txt,5.3.1.32
1068,B4TU44.txt,2.4.2.1
1069,Q4G063.txt,5.3.4.1
1070,P64335.txt,4.2.1.24
1071,A0QWG5.txt,2.3.1.265
1072,P19732.txt,1.14.13.244
1073,Q8JGM4.txt,1.8.3.2
1074,Q9MUK2.txt,1.97.1.12
1075,O05953.txt,6.3.2.10
1076,A4QBU0.txt,5.6.1.7
1077,Q3SG65.txt,3.6.1.9
1078,Q4A0N2.txt,2.6.1.13
1079,Q719N1.txt,5.6.1.1
1080,A5IT64.txt,1.4.4.2
1081,A1TQ21.txt,2.3.1.117
1082,B1XXP1.txt,4.1.1.23
1083,Q6PGN3.txt,2.7.11.1
1084,Q13X40.txt,6.3.4.4
1085,B4T1N0.txt,3.4.13.21
1086,Q6BST1.txt,2.4.1.141
1087,Q4KI67.txt,2.7.7.4
1088,B4KB60.txt,3.6.5.2
1089,Q146Z6.txt,6.3.4.20
1090,Q3M9K5.txt,2.7.1.23
1091,Q5FUU6.txt,2.7.4.9
1092,B5XYL1.txt,2.5.1.61
1093,Q601G1.txt,6.1.1.17
1094,Q5B6C7.txt,3.2.1.21
1095,Q68XT6.txt,2.5.1.55
1096,Q3YK19.txt,3.6.4.13
1097,Q9X0C9.txt,4.2.1.19
1098,Q2KHS5.txt,2.3.1.22
1099,Q6VMW0.txt,2.1.1.88
1100,C4K2Q8.txt,2.5.1.141
1101,Q2NV45.txt,6.1.1.16
1102,Q3V7J3.txt,2.6.99.2
1103,Q51973.txt,1.18.1.3
1104,Q9FR35.txt,1.11.1.25
1105,P87351.txt,4.6.1.18
1106,Q3SPI3.txt,2.7.1.130
1107,A1TT99.txt,6.1.1.23
1108,Q97JE0.txt,5.3.1.4
1109,Q66ES1.txt,1.17.7.4
1110,A8M5J6.txt,6.3.2.2
1111,A4JLT6.txt,2.3.1.234
1112,B1X825.txt,2.3.2.6
1113,P24675.txt,4.1.1.39
1114,Q37419.txt,7.1.1.9
1115,Q2P5W1.txt,2.1.3.2
1116,A9MSU1.txt,2.1.1.181
1117,Q2JV13.txt,6.1.1.4
1118,Q59H18.txt,2.7.11.1
1119,Q3AW47.txt,3.1.26.4
1120,Q8Y9Y1.txt,3.7.1.22
1121,O74702.txt,3.4.16.6
1122,Q57NR0.txt,2.7.1.21
1123,B9K6R9.txt,2.7.1.11
1124,Q90952.txt,3.1.1.2
1125,B0VV78.txt,2.1.3.15
1126,Q8Z3H5.txt,6.3.4.5
1127,Q8ENI7.txt,7.4.2.8
1128,Q5ZXP3.txt,5.6.1.7
1129,Q87NZ8.txt,4.2.1.108
1130,B0RYX4.txt,6.1.1.14
1131,B8D881.txt,3.6.1.23
1132,Q09WE7.txt,2.7.7.64
1133,B8F8E6.txt,6.3.4.4
1134,P23536.txt,2.7.3.9
1135,Q3Z0G4.txt,2.6.1.9
1136,Q2INT9.txt,6.5.1.2
1137,C6E0S2.txt,4.2.3.4
1138,P67598.txt,6.1.1.2
1139,A4SF07.txt,6.1.1.23
1140,A0RQM8.txt,6.3.2.1
1141,A9WIW3.txt,6.3.4.3
1142,Q6MI74.txt,3.5.4.9
1143,P45065.txt,2.4.1.227
1144,A2QEJ9.txt,3.2.1.22
1145,Q0SX40.txt,2.1.1.172
1146,A8ALJ2.txt,1.7.1.7
1147,P20623.txt,1.18.6.1
1148,Q9HIN9.txt,5.4.99.25
1149,A7X238.txt,4.2.1.20
1150,Q1CN66.txt,4.1.1.37
1151,Q5HBV2.txt,2.8.1.13
1152,A7ZWB2.txt,2.3.1.117
1153,Q29I63.txt,3.1.3.16
1154,P33734.txt,4.3.2.10
1155,A4W779.txt,2.4.2.29
1156,A9N5X9.txt,2.7.7.42
1157,Q2SSZ9.txt,2.3.1.275
1158,Q2G160.txt,4.1.3.3
1159,Q8TY71.txt,5.1.1.7
1160,Q8DXM9.txt,6.3.2.2
1161,Q6S9V7.txt,2.3.3.1
1162,Q6D4B6.txt,6.3.1.21
1163,Q3JZH3.txt,3.1.26.4
1164,Q0SXQ1.txt,7.5.2.1
1165,Q720K7.txt,6.1.1.20
1166,A4SFU6.txt,1.18.6.1
1167,C4ZTH7.txt,2.2.1.7
1168,Q8RQL9.txt,1.1.1.42
1169,C6C0N2.txt,3.1.1.29
1170,C5BDQ8.txt,2.4.2.43
1171,P66733.txt,2.7.7.6
1172,C3K3V3.txt,2.3.1.1
1173,P37762.txt,2.7.7.24
1174,Q2PQH4.txt,7.1.2.2
1175,C0Q2N4.txt,7.1.2.2
1176,A7G9Y1.txt,5.3.1.1
1177,P65426.txt,4.2.1.113
1178,F2RB83.txt,1.14.99.67
1179,B2A474.txt,3.1.26.5
1180,B5XU29.txt,3.5.1.5
1181,Q1PCB0.txt,1.4.3.5
1182,B1HUT1.txt,5.4.3.8
1183,B0TPU5.txt,2.7.7.6
1184,Q824M4.txt,2.7.4.6
1185,Q1CTK9.txt,3.1.26.4
1186,Q556R7.txt,3.2.1.17
1187,Q8EH94.txt,2.1.1.45
1188,A3PPW5.txt,2.8.4.3
1189,A4XMY1.txt,2.6.1.9
1190,Q0A4S2.txt,1.1.1.25
1191,A2BS59.txt,3.6.1.9
1192,Q5FK09.txt,2.3.1.275
1193,A9KZ79.txt,2.4.2.4
1194,C0PZM1.txt,2.4.1.129
1195,A1S3M6.txt,6.3.2.1
1196,B2UV44.txt,2.4.2.18
1197,Q8YFM2.txt,2.2.1.7
1198,Q8NBI2.txt,7.2.1.3
1199,Q73LF7.txt,2.7.8.7
1200,Q9AKJ9.txt,4.3.3.7
1201,O32178.txt,1.1.1.35
1202,P63566.txt,2.6.1.11
1203,B5EQE5.txt,2.5.1.7
1204,Q13SL2.txt,2.1.1.61
1205,B9JV74.txt,2.1.2.1
1206,Q6GH21.txt,7.3.2.1
1207,Q2KIJ5.txt,1.1.1.102
1208,B0BVQ6.txt,4.1.1.37
1209,A1RZ22.txt,3.6.1.7
1210,B1J6U8.txt,6.1.1.20
1211,Q8KA06.txt,6.1.1.14
1212,A1WME3.txt,2.1.1.190
1213,Q9V0P2.txt,2.7.4.22
1214,P07649.txt,5.4.99.12
1215,A5V883.txt,3.6.4.12
1216,B6EKL8.txt,4.2.1.11
1217,Q2K7G6.txt,2.4.2.21
1218,Q2XPU7.txt,5.4.99.41
1219,C1DLJ1.txt,2.1.2.3
1220,B9DXW5.txt,4.1.1.65
1221,Q65GK4.txt,5.4.3.8
1222,A8FGG0.txt,6.1.1.4
1223,Q97L53.txt,5.4.2.12
1224,B4TP54.txt,6.3.2.2
1225,Q1RP78.txt,3.1.1.4
1226,A5I5M0.txt,2.7.1.30
1227,B3PYQ1.txt,4.2.1.59
1228,Q54XD0.txt,2.1.1.64
1229,B1XGC7.txt,1.5.1.5
1230,C5D4W0.txt,2.7.7.18
1231,Q1QH73.txt,2.3.1.117
1232,B0VQ12.txt,2.1.2.9
1233,Q6G909.txt,3.1.21.2
1234,Q7CJ75.txt,4.2.99.20
1235,Q30Z06.txt,2.1.1.170
1236,Q5P4Z2.txt,6.3.4.20
1237,Q5E7J6.txt,2.4.2.4
1238,Q5ZJK4.txt,2.7.11.1
1239,Q2NBU9.txt,4.1.1.65
1240,Q9T9X5.txt,7.1.1.2
1241,Q66CF3.txt,4.2.1.59
1242,Q2RWE0.txt,2.1.1.297
1243,Q5PCG0.txt,3.5.2.5
1244,Q31W56.txt,2.1.1.166
1245,Q6LXP1.txt,2.2.1.2
1246,A3MI45.txt,1.3.3.3
1247,Q0AB89.txt,1.1.1.86
1248,P9WG69.txt,2.3.1.9
1249,Q6HC18.txt,2.4.1.21
1250,O34090.txt,2.5.1.61
1251,B5ZUE6.txt,2.7.7.18
1252,Q9KPW2.txt,2.3.1.191
1253,P22735.txt,2.3.2.13
1254,Q09499.txt,2.7.11.1
1255,Q5NPP5.txt,2.1.1.74
1256,C3P1F4.txt,7.1.2.2
1257,Q59998.txt,7.2.2.12
1258,Q39JJ0.txt,3.6.4.12
1259,Q7N0K3.txt,2.5.1.141
1260,B1IMF4.txt,3.6.4.12
1261,A4SGL6.txt,4.2.1.11
1262,Q10Y87.txt,5.3.1.16
1263,Q06473.txt,7.1.1.9
1264,A6VLU1.txt,1.1.1.86
1265,P38720.txt,1.1.1.44
1266,Q7VD58.txt,4.99.1.1
1267,B7N7J5.txt,2.5.1.6
1268,Q6MJ36.txt,2.7.7.6
1269,Q9Y6A2.txt,1.14.14.25
1270,Q92455.txt,3.2.1.55
1271,Q05766.txt,4.6.1.1
1272,B8DKH2.txt,2.3.1.157
1273,Q0I1F1.txt,4.2.1.9
1274,Q220S7.txt,2.7.1.170
1275,Q6D0J6.txt,2.7.1.24
1276,Q826P6.txt,6.5.1.1
1277,Q9RYX8.txt,4.1.99.17
1278,C4K0F2.txt,5.4.99.25
1279,A2BVA8.txt,2.5.1.141
1280,Q5WJ89.txt,6.3.2.6
1281,A1AFY1.txt,2.3.1.15
1282,Q8TGH6.txt,3.6.1.42
1283,B9DSZ6.txt,2.7.7.6
1284,P13035.txt,1.1.5.3
1285,Q4P4G2.txt,2.1.1.233
1286,Q8WMY2.txt,2.5.1.1
1287,P60599.txt,3.5.1.2
1288,Q89QJ5.txt,2.7.7.42
1289,C0RE30.txt,2.5.1.75
1290,A5I7P2.txt,6.3.2.9
1291,Q7U6S4.txt,1.2.1.38
1292,Q02DF4.txt,7.1.2.2
1293,P9WMM3.txt,4.3.2.10
1294,A8A798.txt,3.1.21.7
1295,Q9CH94.txt,5.1.1.1
1296,Q668Z0.txt,2.7.2.1
1297,P0DG27.txt,6.1.1.19
1298,A6Q652.txt,3.1.21.10
1299,A1TLY4.txt,2.7.4.28
1300,P30898.txt,3.5.2.6
1301,Q7WA31.txt,2.7.4.9
1302,Q71ZM6.txt,5.2.1.8
1303,Q8X8W8.txt,6.3.4.19
1304,Q7VLS0.txt,2.7.4.25
1305,Q3KIW5.txt,6.3.1.5
1306,B0S3F3.txt,2.1.1.177
1307,O54003.txt,2.7.7.31
1308,B1VXY2.txt,2.8.4.4
1309,B0CL18.txt,2.7.4.6
1310,B0VTE3.txt,2.7.2.8
1311,Q8CXM8.txt,3.5.4.19
1312,A6V4G8.txt,2.3.2.29
1313,B0U5D9.txt,6.1.1.20
1314,Q12627.txt,1.1.2.4
1315,Q4UZ12.txt,3.2.1.28
1316,P47299.txt,5.4.2.8
1317,Q6AJ23.txt,6.1.1.16
1318,Q5HIQ9.txt,2.4.2.22
1319,P49332.txt,2.5.1.18
1320,Q6NIW2.txt,3.6.1.9
1321,B4UKF2.txt,7.1.2.2
1322,Q465N2.txt,2.5.1.76
1323,Q0I6J3.txt,2.7.4.6
1324,Q3IT46.txt,4.1.1.11
1325,Q9LK94.txt,1.6.5.4
1326,C3LJ22.txt,2.3.1.157
1327,Q5FUE6.txt,3.5.2.9
1328,Q9PK40.txt,2.1.1.182
1329,Q16671.txt,2.7.11.30
1330,Q6CWQ0.txt,2.4.1.132
1331,B1LJX9.txt,2.3.2.6
1332,P0A4Z3.txt,2.7.1.71
1333,Q043F6.txt,5.4.99.62
1334,P04174.txt,1.5.1.3
1335,Q76LT8.txt,3.4.19.12
1336,Q97ZC5.txt,1.4.3.16
1337,C9K7B8.txt,2.3.3.13
1338,Q5GV94.txt,2.3.1.234
1339,Q7URL1.txt,3.6.1.31
1340,A7NSC5.txt,3.1.21.7
1341,A7GYN4.txt,6.3.4.5
1342,P0CX10.txt,4.2.1.11
1343,P53065.txt,3.5.4.34
1344,Q0G9V3.txt,2.1.3.15
1345,A1SZJ2.txt,2.1.2.3
1346,Q2JI25.txt,2.3.1.234
1347,A3PNM3.txt,2.1.1.64
1348,A0Q3B8.txt,5.1.1.3
1349,Q8RUN1.txt,7.2.2.10
1350,A8Z3S4.txt,3.1.26.4
1351,Q8EQJ1.txt,4.3.3.7
1352,A4W351.txt,2.5.1.6
1353,Q8BH95.txt,5.3.3.8
1354,Q7NBM9.txt,6.1.1.22
1355,Q09820.txt,3.6.4.12
1356,Q4UU41.txt,2.6.1.9
1357,Q9QZS5.txt,2.7.11.1
1358,B3QP90.txt,6.1.1.23
1359,Q12974.txt,3.1.3.48
1360,P59198.txt,2.3.1.243
1361,O08586.txt,3.1.3.48
1362,C1EVE6.txt,2.5.1.3
1363,C5B7N2.txt,1.17.1.8
1364,Q9JYZ2.txt,3.1.11.6
1365,Q1B8J4.txt,1.11.1.21
1366,P63624.txt,6.3.1.1
1367,Q0I762.txt,2.7.1.170
1368,A5D5Q4.txt,6.1.1.6
1369,C1DI48.txt,2.7.7.56
1370,P32675.txt,1.97.1.4
1371,Q8DHA4.txt,2.7.4.9
1372,Q634C6.txt,2.4.99.17
1373,Q6IQX7.txt,2.4.1.175
1374,Q6D8C7.txt,2.1.3.15
1375,Q0B4V5.txt,5.6.1.7
1376,Q9RQQ9.txt,2.7.13.3
1377,Q5N119.txt,2.5.1.55
1378,Q82UI9.txt,3.6.1.25
1379,B4T9W1.txt,2.7.1.50
1380,A4YDT1.txt,6.2.1.17
1381,Q0W0J3.txt,5.3.1.16
1382,Q4KFF5.txt,2.4.2.7
1383,Q7TY92.txt,3.5.1.2
1384,C6E5B2.txt,2.7.1.130
1385,O13310.txt,2.7.11.1
1386,A0KQR3.txt,2.1.1.35
1387,Q6P632.txt,2.3.1.254
1388,P47231.txt,1.13.11.39
1389,B8IT21.txt,2.7.7.6
1390,Q1GXE6.txt,3.5.4.9
1391,B0RR06.txt,6.1.1.4
1392,Q3KR92.txt,2.8.2.20
1393,P21762.txt,1.11.1.26
1394,Q8Y213.txt,6.1.1.14
1395,Q820E4.txt,2.1.1.228
1396,P73426.txt,4.6.1.12
1397,C0M9N3.txt,6.3.4.3
1398,Q3J2V7.txt,6.1.1.16
