protein,EC
A0A166G7A0,1.1.1.319
Q8RJB2,1.1.1.320
A0A0H4SN47,1.1.1.320
W8JWV8,1.1.1.324
A0A172EJV6,1.1.1.325
F1SWA0,1.1.1.326
P09347,1.1.1.327
Q53U21,1.1.1.329
Q6L743,1.1.1.329
Q0VH86,1.1.1.330
Q0VH88,1.1.1.330
Q0VH87,1.1.1.330
P38286,1.1.1.330
A0A6I9RSI7,1.1.1.330
Q94KL7,1.1.1.331
Q94KL8,1.1.1.331
Q1ZZ69,1.1.1.331
W8NQ72,1.1.1.331
A0A0M4J2R3,1.1.1.331
A0A0M5K823,1.1.1.331
A3F5F0,1.1.1.331
A0A0B4KYE1,1.1.1.331
B2LSD3,1.1.1.331
D3J0Z1,1.1.1.332
D4AK45,1.1.1.332
Q4WZ66,1.1.1.332
A0R610,1.1.1.333
P9WGS9,1.1.1.333
E7C196,1.1.1.334
G3XD23,1.1.1.335
Q72KX8,1.1.1.335
Q7NQL0,1.1.1.335
B2RH42,1.1.1.335
O59284,1.1.1.336
G3XD94,1.1.1.336
Q6LZC3,1.1.1.336
Q8ZAE4,1.1.1.336
P16142,1.1.1.337
A0A0U3EA38,1.1.1.337
Q1QWN5,1.1.1.338
P12683,1.1.1.34
A0N0D3,1.1.1.34
P00347,1.1.1.34
P04035,1.1.1.34
P51639,1.1.1.34
Q1W675,1.1.1.34
Q980N1,1.1.1.34
I7CKJ5,1.1.1.34
W6APW1,1.1.1.34
F1DTB9,1.1.1.34
Q6C704,1.1.1.34
Q547W6,1.1.1.34
A0A385FV32,1.1.1.34
A0A3S8X7U0,1.1.1.34
A0A0A7HSZ2,1.1.1.34
B9GJZ3,1.1.1.34
P14891,1.1.1.34
A0A5J6DKK9,1.1.1.34
Q82IY9,1.1.1.340
Q05342,1.1.1.341
P14168,1.1.1.342
P12013,1.1.1.343
G5EBD7,1.1.1.343
D4GST8,1.1.1.343
Q9WYR9,1.1.1.343
A0A1J5NX54,1.1.1.343
A9H324,1.1.1.343
E5F146,1.1.1.344
E3USM3,1.1.1.345
Q48534,1.1.1.345
Q1GAA2,1.1.1.345
Q03V58,1.1.1.345
P06632,1.1.1.346
Q46857,1.1.1.346
H1ZV38,1.1.1.347
Q00278,1.1.1.349
P9WNP7,1.1.1.35
Q99714,1.1.1.35
Q16836,1.1.1.35
A4YDS4,1.1.1.35
D3RXI4,1.1.1.35
Q72M90,1.1.1.35
Q0KEY8,1.1.1.35
C4IEM5,1.1.1.35
P34439,1.1.1.35
Q0KEG0,1.1.1.35
P77555,1.1.1.350
P87017,1.1.1.352
B9WYE6,1.1.1.353
B2NI94,1.1.1.354
Q9SZB3,1.1.1.354
Q2MFU6,1.1.1.355
P52895,1.1.1.357
P23457,1.1.1.357
Q04828,1.1.1.357
P80702,1.1.1.357
P42330,1.1.1.357
P80701,1.1.1.357
P17516,1.1.1.357
T2HVB4,1.1.1.357
Q9I1X3,1.1.1.357
Q91WT7,1.1.1.357
B9WJQ5,1.1.1.358
O93715,1.1.1.359
P14697,1.1.1.36
A0R723,1.1.1.36
C9JRZ8,1.1.1.36
Q4UN54,1.1.1.36
C7RM91,1.1.1.36
A0A5P1RES5,1.1.1.36
Q6L047,1.1.1.360
Q979W2,1.1.1.360
O07564,1.1.1.361
Q53882,1.1.1.362
A0A1B2F298,1.1.1.363
A8DRH9,1.1.1.365
O49133,1.1.1.365
E2G4I9,1.1.1.365
A2R7U3,1.1.1.365
A0A0H3JP37,1.1.1.367
P95700,1.1.1.367
O87871,1.1.1.368
Q9WYP5,1.1.1.369
Q8NN33,1.1.1.37
A3KLL4,1.1.1.37
P22133,1.1.1.37
Q07841,1.1.1.37
Q4VVC2,1.1.1.37
P61889,1.1.1.37
A3DSX0,1.1.1.37
Q9ZP06,1.1.1.37
Q9LKA3,1.1.1.37
O24047,1.1.1.37
P80040,1.1.1.37
O15769,1.1.1.37
Q0QW09,1.1.1.37
P10584,1.1.1.37
B8R5G8,1.1.1.37
B8R5G9,1.1.1.37
B8R5H0,1.1.1.37
B8R5H1,1.1.1.37
B8R5H2,1.1.1.37
B8R5H3,1.1.1.37
Q9ZF99,1.1.1.37
Q704F5,1.1.1.37
Q9K3J3,1.1.1.37
Q25QU7,1.1.1.37
Q6C8V3,1.1.1.37
Q6C5X9,1.1.1.37
F1C7I4,1.1.1.37
A3MWU9,1.1.1.37
G4T3S9,1.1.1.37
P9WK13,1.1.1.37
P40925,1.1.1.37
P40926,1.1.1.37
Q9SN86,1.1.1.37
A0A024AGD6,1.1.1.37
A0A2K9YNC3,1.1.1.37
A0A2K9YND1,1.1.1.37
P93819,1.1.1.37
Q84FY8,1.1.1.37
A0A088E2H7,1.1.1.37
A0A0U3FQH7,1.1.1.37
Q03ZZ4,1.1.1.37
P40332,1.1.1.370
K7ZP76,1.1.1.370
O05265,1.1.1.371
Q0GYU5,1.1.1.372
P0A9V8,1.1.1.373
Q6M0B9,1.1.1.374
D4GP33,1.1.1.376
D4GR07,1.1.1.376
G3LGQ3,1.1.1.377
Q7LLW9,1.1.1.379
A0A5P8Q188,1.1.1.379
P23368,1.1.1.38
Q99KE1,1.1.1.38
P27443,1.1.1.38
P26616,1.1.1.38
A0A0G2K502,1.1.1.38
E1V4Y1,1.1.1.380
Q8XB60,1.1.1.380
Q64BR7,1.1.1.382
E0SRA9,1.1.1.382
P05793,1.1.1.383
A0KS29,1.1.1.383
D0WGK0,1.1.1.383
Q02138,1.1.1.383
B3TMR8,1.1.1.384
Q9RR32,1.1.1.384
Q9ALN5,1.1.1.384
Q939Q8,1.1.1.384
G5DGA8,1.1.1.386
D4GS48,1.1.1.388
Q9SIU0,1.1.1.39
Q8L7K9,1.1.1.39
A9LIN4,1.1.1.39
A4F2S6,1.1.1.39
B6E9W4,1.1.1.39
P0DOV5,1.1.1.390
C8WJW0,1.1.1.391
C8WGQ3,1.1.1.391
C8WMP0,1.1.1.392
A7AZH2,1.1.1.393
H1ZZB0,1.1.1.394
P19337,1.1.1.395
P0CY54,1.1.1.396
Q02430,1.1.1.396
Q8KCJ7,1.1.1.396
D5AP79,1.1.1.396
Q93ST5,1.1.1.396
A0A0D4BSN8,1.1.1.397
P39714,1.1.1.4
E7EKB8,1.1.1.4
F1T242,1.1.1.4
A0A0E4A9D6,1.1.1.4
A0A075BZ18,1.1.1.4
F8TEL7,1.1.1.4
A0A223LRZ7,1.1.1.4
O34788,1.1.1.4
A0A3Q8GZQ4,1.1.1.4
A0A7G4NVP1,1.1.1.4
A0A7G4NVP2,1.1.1.4
S6FPW0,1.1.1.4
Q9HWM8,1.1.1.4
A0A0F6FX23,1.1.1.4
A6XP72,1.1.1.40
A6XP71,1.1.1.40
Q27IE1,1.1.1.40
Q6PMI2,1.1.1.40
Q6PMI1,1.1.1.40
Q006Q0,1.1.1.40
Q006P9,1.1.1.40
Q8H1E2,1.1.1.40
Q6SZS7,1.1.1.40
Q5G1U0,1.1.1.40
A9LIN4,1.1.1.40
B8PUQ5,1.1.1.40
Q9LYG3,1.1.1.40
Q9XGZ0,1.1.1.40
P16243,1.1.1.40
Q9F3K4,1.1.1.40
P76558,1.1.1.40
P48163,1.1.1.40
M7WHN9,1.1.1.40
F1M5N4,1.1.1.40
P06801,1.1.1.40
Q5JGC7,1.1.1.40
A0A336USX1,1.1.1.40
Q1NEI6,1.1.1.401
P0DOW0,1.1.1.401
D4GPB2,1.1.1.401
E1QSX6,1.1.1.401
A0QYC2,1.1.1.403
M9WLE1,1.1.1.404
Q47914,1.1.1.404
M9WIZ7,1.1.1.404
Q8DPI3,1.1.1.405
Q48230,1.1.1.405
Q48154,1.1.1.405
C0KTJ6,1.1.1.406
A9CES3,1.1.1.407
Q0K4F5,1.1.1.408
Q0K4F5,1.1.1.409
P28834,1.1.1.41
P28241,1.1.1.41
O43837,1.1.1.41
G1APK2,1.1.1.41
G1APK3,1.1.1.41
Q8U488,1.1.1.41
A4ADB8,1.1.1.41
Q9D6R2,1.1.1.41
Q99NA5,1.1.1.41
C1E5X2,1.1.1.41
J4X756,1.1.1.41
A0A0M4S9Q1,1.1.1.41
A4SBK5,1.1.1.41
P50213,1.1.1.41
P51553,1.1.1.41
Q0KBD2,1.1.1.410
Q0KBC7,1.1.1.411
Q6CZ26,1.1.1.411
B9J8U1,1.1.1.411
B2FI29,1.1.1.412
Q8XB60,1.1.1.414
A6KWY5,1.1.1.414
I3PLR3,1.1.1.415
Q67ZE1,1.1.1.418
Q9FX01,1.1.1.418
A0A3Q8GL18,1.1.1.419
A5U813,1.1.1.42
P33197,1.1.1.42
B2ZAA4,1.1.1.42
O53611,1.1.1.42
O75874,1.1.1.42
O65853,1.1.1.42
P08200,1.1.1.42
P33198,1.1.1.42
O29610,1.1.1.42
Q9X0N2,1.1.1.42
P9WKL1,1.1.1.42
P50216,1.1.1.42
J9Q6L4,1.1.1.42
Q4DG65,1.1.1.42
Q4E4L7,1.1.1.42
Q9HLV8,1.1.1.42
D7RIE8,1.1.1.42
Q9SRZ6,1.1.1.42
Q9YE81,1.1.1.42
B4FLJ3,1.1.1.42
Q1XIQ8,1.1.1.42
Q1XIQ9,1.1.1.42
Q9SLK0,1.1.1.42
A8YGS2,1.1.1.42
B7GQR3,1.1.1.42
Q6C2Y4,1.1.1.42
V5VCI0,1.1.1.42
A0A0E3SSZ6,1.1.1.42
A0A2G2Y555,1.1.1.42
Q1GZD1,1.1.1.42
A0AR16,1.1.1.42
D0Z8Y6,1.1.1.42
A0A1W5KIA4,1.1.1.42
A0A4X1UZU9,1.1.1.42
B9JK80,1.1.1.420
B9JK75,1.1.1.421
C0CMQ7,1.1.1.421
F8GV06,1.1.1.421
Q6D8V3,1.1.1.421
A0A545BBS8,1.1.1.422
A0A545BBR2,1.1.1.423
Q5UY95,1.1.1.424
F0M433,1.1.1.425
Q6TP29,1.1.1.426
P00350,1.1.1.44
Q6NHC5,1.1.1.44
Q762L5,1.1.1.44
P00349,1.1.1.44
P31072,1.1.1.44
Q9WYR9,1.1.1.44
A0A1J5NX54,1.1.1.44
P52209,1.1.1.44
Q9FWA3,1.1.1.44
Q2RIZ2,1.1.1.44
Q8IKT2,1.1.1.44
A0A0D1CRJ9,1.1.1.44
P14755,1.1.1.45
D4GP33,1.1.1.46
P40288,1.1.1.47
P39482,1.1.1.47
C5IFU0,1.1.1.47
O93715,1.1.1.47
Q97U21,1.1.1.47
A6N8S2,1.1.1.47
P39485,1.1.1.47
A0A068FPP9,1.1.1.47
Q43727,1.1.1.49
Q8L743,1.1.1.49
P11413,1.1.1.49
Q9FY99,1.1.1.49
Q93ZW0,1.1.1.49
Q9LK23,1.1.1.49
Q9FJI5,1.1.1.49
Q1WBU6,1.1.1.49
G1EHI3,1.1.1.49
Q4E0B2,1.1.1.49
Q8IKU0,1.1.1.49
A0A2R9NVS2,1.1.1.49
P23457,1.1.1.50
Q04828,1.1.1.50
P80702,1.1.1.50
Q59718,1.1.1.50
Q9I1X3,1.1.1.50
P14061,1.1.1.51
O54939,1.1.1.51
P42330,1.1.1.51
P19871,1.1.1.51
A0A097ZMZ1,1.1.1.51
A8CZB9,1.1.1.53
Q9PT36,1.1.1.53
P9WGT1,1.1.1.53
Q9SLN8,1.1.1.54
E3UTQ9,1.1.1.54
A0A0H3FYM1,1.1.1.56
A9QSF6,1.1.1.58
A0A1D8PQ07,1.1.1.59
A0MLR7,1.1.1.6
O13702,1.1.1.6
Q9WYQ4,1.1.1.6
A6TGD6,1.1.1.6
B2ZPN8,1.1.1.6
A0A1D3TV18,1.1.1.6
P0A9S5,1.1.1.6
A0A0H3J8E1,1.1.1.6
P32816,1.1.1.6
A0A150JSL8,1.1.1.6
A0A0D1DYW4,1.1.1.60
P0A9V8,1.1.1.61
Q59104,1.1.1.61
Q9GME2,1.1.1.62
P14061,1.1.1.62
Q0VGQ1,1.1.1.62
O93874,1.1.1.62
P14016,1.1.1.62
Q4JK77,1.1.1.62
P42330,1.1.1.62
O88736,1.1.1.62
P56937,1.1.1.62
Q99714,1.1.1.62
O14756,1.1.1.62
K7S9E9,1.1.1.62
Q9BPX1,1.1.1.62
P37059,1.1.1.62
C9JRZ8,1.1.1.62
P51658,1.1.1.62
H0YSD6,1.1.1.62
A0A0G2SJM3,1.1.1.62
A0A1Z3FWF0,1.1.1.62
B2X0A4,1.1.1.62
O54939,1.1.1.64
P42330,1.1.1.64
O14295,1.1.1.65
Q9WYD4,1.1.1.67
Q4WQY4,1.1.1.67
O08355,1.1.1.67
R9UHL6,1.1.1.67
G3XRE5,1.1.1.69
A0A1H3NGY9,1.1.1.69
Q9HMB6,1.1.1.71
D4GP73,1.1.1.71
U6CL97,1.1.1.71
A0A0H3W5U9,1.1.1.71
A0A0H3W5V0,1.1.1.71
O58517,1.1.1.71
Q5FQJ0,1.1.1.72
A0JC04,1.1.1.73
A1IG83,1.1.1.75
Q48436,1.1.1.76
Q9ZNN8,1.1.1.76
M4N626,1.1.1.76
W8VSK8,1.1.1.76
F4I907,1.1.1.79
Q9CA90,1.1.1.79
Q9UBQ7,1.1.1.79
F8AEA4,1.1.1.79
Q8U3Y2,1.1.1.79
A0A178WMD4,1.1.1.79
A0A0H3U0Y7,1.1.1.79
A0A1C8M593,1.1.1.79
A0A1C8M582,1.1.1.79
C5H3W1,1.1.1.8
C5H3W0,1.1.1.8
B4XU24,1.1.1.8
B4XU25,1.1.1.8
D2XN65,1.1.1.8
A5Z0R9,1.1.1.8
P21695,1.1.1.8
A0A140JW76,1.1.1.8
A0A140JW77,1.1.1.8
Q949Q0,1.1.1.8
P08507,1.1.1.8
A0A0B5KTL4,1.1.1.8
A0A0B5KYA7,1.1.1.8
A0A060KZ16,1.1.1.8
Q52ZA0,1.1.1.8
V9MH41,1.1.1.8
P13706,1.1.1.8
B4FVR2,1.1.1.8
B4FA85,1.1.1.8
B4FZV9,1.1.1.8
A0A1D6HW80,1.1.1.8
P13707,1.1.1.8
A0A345VNI9,1.1.1.8
P14941,1.1.1.80
A2DJ40,1.1.1.80
Q9CA90,1.1.1.81
Q9C9W5,1.1.1.81
Q9LE33,1.1.1.81
Q9UBQ7,1.1.1.81
F8AEA4,1.1.1.81
Q8U3Y2,1.1.1.81
A0A1I9LPQ6,1.1.1.81
A0A178WMD4,1.1.1.81
Q608T2,1.1.1.81
Q92T34,1.1.1.81
Q92LZ4,1.1.1.81
Q8H1E2,1.1.1.82
Q9YEA1,1.1.1.82
P9WKK9,1.1.1.85
D2YZL2,1.1.1.85
P93832,1.1.1.85
Q9FMT1,1.1.1.85
Q8E9N3,1.1.1.85
Q9SA14,1.1.1.85
Q4JB37,1.1.1.85
S2J6B8,1.1.1.85
Q65XK0,1.1.1.86
Q01292,1.1.1.86
P05793,1.1.1.86
E0SRA9,1.1.1.86
D3PT81,1.1.1.86
A6UW80,1.1.1.86
A6TGG1,1.1.1.86
Q9Z565,1.1.1.86
Q9FBT8,1.1.1.86
D6ERQ9,1.1.1.86
D6EC76,1.1.1.86
A0A0K2AZ61,1.1.1.86
Q59818,1.1.1.86
Q5SIJ1,1.1.1.87
P40495,1.1.1.87
P13702,1.1.1.88
B4EKH5,1.1.1.88
Q2K0Q7,1.1.1.9
P22144,1.1.1.9
S6BFC0,1.1.1.9
A0A1B4XTS0,1.1.1.9
A0A141BGH5,1.1.1.9
Q07993,1.1.1.9
G3AIB3,1.1.1.9
G3AIP8,1.1.1.9
A0A3S7PMB5,1.1.1.9
A0A3S7PMC4,1.1.1.9
M5AJW4,1.1.1.90
W6CX26,1.1.1.90
W6CX26,1.1.1.91
V9HZX4,1.1.1.91
C0IR58,1.1.1.91
Q07747,1.1.1.91
P42884,1.1.1.91
Q9ZDA0,1.1.1.94
P0A6S7,1.1.1.94
Q61753,1.1.1.95
O43175,1.1.1.95
P9WNX3,1.1.1.95
P0A9T0,1.1.1.95
Q972A9,1.1.1.95
O58256,1.1.1.95
U3RH61,1.1.1.95
Q9LT69,1.1.1.95
O49485,1.1.1.95
O04130,1.1.1.95
F2X354,1.1.1.95
Q9Z564,1.1.1.95
H9JRZ9,1.1.1.95
A0A2R6X868,1.1.1.95
A4VGK3,1.1.1.95
A0A1Z4EAX3,1.1.1.95
Q9I6H5,1.1.1.95
A0A1Z4EAX4,1.1.1.95
C3SVM7,1.1.1.95
C5AXV8,1.1.2.10
C5B120,1.1.2.10
A0A0C6F7V8,1.1.2.10
A0A7G1H3Z0,1.1.2.10
A0A3F2YLY8,1.1.2.10
A2SLA7,1.1.2.10
I3UDT0,1.1.2.10
F8JBP2,1.1.2.10
N0B8G3,1.1.2.10
N0B5Z3,1.1.2.10
V5SGT2,1.1.2.10
X5Q003,1.1.2.10
A0A0A8JZD4,1.1.2.10
A0A0A8K0T2,1.1.2.10
A0A0A8K4A4,1.1.2.10
A0A1E3VNN9,1.1.2.10
C8S0N8,1.1.2.10
A0A1V0GRH2,1.1.2.10
P14774,1.1.2.10
P00175,1.1.2.3
W1QKE8,1.1.2.3
Q9HV37,1.1.2.3
Q9I197,1.1.2.3
A0A099P7X2,1.1.2.3
Q86WU2,1.1.2.4
W1QLN6,1.1.2.4
P77931,1.1.2.6
P14775,1.1.2.7
P38540,1.1.2.7
P38539,1.1.2.7
A3FJ51,1.1.2.7
A3FJ49,1.1.2.7
Q9Z4J7,1.1.2.8
B1N7J0,1.1.2.8
B1N7J5,1.1.2.8
C7G3B7,1.1.2.8
D2SZY4,1.1.2.8
C9K501,1.1.2.8
C7G3B8,1.1.2.8
D2SZY5,1.1.2.8
C9W9E3,1.1.2.8
C9K502,1.1.2.8
C9K504,1.1.2.8
Q88JH5,1.1.2.8
Q9AF95,1.1.2.9
Q7ZA32,1.1.3.10
Q75ZP8,1.1.3.10
Q8J136,1.1.3.10
A0A2P1MAF4,1.1.3.10
Q9AJD6,1.1.3.12
Q5NT46,1.1.3.12
Q7X2H8,1.1.3.13
Q00922,1.1.3.13
T2M2J4,1.1.3.13
P04842,1.1.3.13
A0A024FB95,1.1.3.13
E3QHV8,1.1.3.13
F2QY27,1.1.3.13
A0A067YIW8,1.1.3.13
Q9CG58,1.1.3.15
A9QH69,1.1.3.15
A9QH71,1.1.3.15
Q56ZN0,1.1.3.15
Q07523,1.1.3.15
Q10CE4,1.1.3.15
B7FUG8,1.1.3.15
Q9WU19,1.1.3.15
Q9NYQ3,1.1.3.15
Q9NYQ2,1.1.3.15
Q9LJH5,1.1.3.15
Q24JJ8,1.1.3.15
Q9LRR9,1.1.3.15
E6N788,1.1.3.15
E1AXT8,1.1.3.15
P05414,1.1.3.15
B9ST74,1.1.3.15
B9S0Y9,1.1.3.15
Q7FAS1,1.1.3.15
Q8H3I4,1.1.3.15
Q95NZ0,1.1.3.16
H6AGY0,1.1.3.16
Q9VY01,1.1.3.16
Q7X2H8,1.1.3.17
P16101,1.1.3.17
A0A4Y3W1Z2,1.1.3.17
T2M2J4,1.1.3.18
A9QH69,1.1.3.2
Q44467,1.1.3.2
D4YFM2,1.1.3.2
Q8Z0C8,1.1.3.2
F8WQN2,1.1.3.2
O33655,1.1.3.2
Q6CEP8,1.1.3.20
A0A024FB95,1.1.3.20
Q833L7,1.1.3.21
Q70GP9,1.1.3.21
A0A449A1P9,1.1.3.21
A3RXB7,1.1.3.29
A0A1B2N825,1.1.3.30
Q6NQ66,1.1.3.37
Q9LYD8,1.1.3.37
O81030,1.1.3.37
C8CCV9,1.1.3.37
P54783,1.1.3.37
P56216,1.1.3.38
E4QP00,1.1.3.38
Q0SBK1,1.1.3.38
P13006,1.1.3.4
D9ZFI1,1.1.3.4
B2MW81,1.1.3.4
K9L4P7,1.1.3.4
A0A068CB13,1.1.3.4
Q9HFQ1,1.1.3.4
Q0PGS3,1.1.3.4
A0A5Q2UVJ5,1.1.3.4
E3VW38,1.1.3.4
Q9ZBU1,1.1.3.41
A0LST6,1.1.3.41
D7UQ40,1.1.3.42
A0A097PUG9,1.1.3.42
Q53U15,1.1.3.43
Q53U15,1.1.3.44
Q2MF66,1.1.3.44
Q0PCD7,1.1.3.45
G4V4S8,1.1.3.46
O52791,1.1.3.46
Q9Z4X8,1.1.3.46
A0A0P0KG57,1.1.3.46
O52792,1.1.3.46
O94219,1.1.3.47
E4QP00,1.1.3.47
D5KB61,1.1.3.47
E5CZV8,1.1.3.47
P04842,1.1.3.47
A0A060SYB0,1.1.3.47
A0A060SXH6,1.1.3.47
E6PBN4,1.1.3.47
E6PBP1,1.1.3.47
E3Q9X3,1.1.3.47
Q8EEB0,1.1.3.48
A0A173MZJ8,1.1.3.49
Q1HKZ6,1.1.3.6
A0A3S5YA89,1.1.3.6
Q93H76,1.1.3.6
A7RA76,1.1.3.6
Q9EW96,1.1.3.6
Q55020,1.1.3.6
B1VGH1,1.1.3.6
Q5YRJ2,1.1.3.6
Q59530,1.1.3.6
P9WMV9,1.1.3.6
Q9L0H6,1.1.3.6
A9QAE7,1.1.3.6
Q93RE1,1.1.3.6
Q2T0X3,1.1.3.6
Q13UN0,1.1.3.6
B5MGF8,1.1.3.6
C5II17,1.1.3.6
Q157H4,1.1.3.6
A7LGL0,1.1.3.6
Q56DL0,1.1.3.6
P22637,1.1.3.6
H9NJ43,1.1.3.6
H9NJ52,1.1.3.6
A0A3S4PHH6,1.1.3.6
P12676,1.1.3.6
X5IDD2,1.1.3.6
C0ZPW5,1.1.3.6
A0A0A1DJ35,1.1.3.6
C0ZNA9,1.1.3.6
O94219,1.1.3.7
P0CS93,1.1.3.7
E4QP00,1.1.3.7
I7FDJ2,1.1.3.7
A0A145Y386,1.1.3.7
E5CZV8,1.1.3.7
E6PBN4,1.1.3.7
E6PBP1,1.1.3.7
E3Q9X3,1.1.3.7
G2PZJ2,1.1.3.7
D3YBH4,1.1.3.7
A0A2Z5WP81,1.1.3.7
Q90YK3,1.1.3.8
Q6NQ66,1.1.3.8
Q9LYD8,1.1.3.8
O81030,1.1.3.8
A0A067XNL8,1.1.3.8
A0A290U7F5,1.1.3.8
P0CS93,1.1.3.9
E6PBN6,1.1.3.9
A0A0U1YLU5,1.1.3.9
V5NQ89,1.1.3.9
A0A089QAB6,1.1.3.9
Q9M332,1.1.3.9
Q9LR03,1.1.3.9
Q9SVX6,1.1.3.9
Q9M9S1,1.1.3.9
F4K172,1.1.3.9
Q93Z02,1.1.3.9
Q9FYG4,1.1.3.9
Q8NRY8,1.1.5.10
Q88DT2,1.1.5.10
S6D3Q2,1.1.5.11
Q88DT2,1.1.5.12
Q92RB3,1.1.5.2
Q8ZUN8,1.1.5.2
D4P700,1.1.5.2
I7A144,1.1.5.2
A0A0J6JEN3,1.1.5.2
P13035,1.1.5.3
P43304,1.1.5.3
P35571,1.1.5.3
Q64521,1.1.5.3
I1JFY8,1.1.5.3
Q9HVF1,1.1.5.4
O24913,1.1.5.4
Q887Z4,1.1.5.4
O69282,1.1.5.4
C6KT09,1.1.5.4
A0A0J6JSQ8,1.1.5.4
Q44002,1.1.5.5
Q335V9,1.1.5.5
Q335W4,1.1.5.5
P18278,1.1.5.5
E5AE42,1.1.5.5
Q93RE9,1.1.5.5
Q88JH0,1.1.5.5
B9TTF1,1.1.5.8
A0A2Z5U248,1.1.5.8
A0A2Z5U421,1.1.5.8
A0A1E1GL61,1.1.5.9
B8MX95,1.1.5.9
Q0CDD9,1.1.5.9
A0A1E1GL87,1.1.5.9
Q8GR64,1.1.9.1
Q46444,1.1.9.1
P9WNE1,1.1.98.2
A0QQJ4,1.1.98.2
Q0RVH7,1.1.98.2
A0R607,1.1.98.3
P9WJF1,1.1.98.3
P9WJF0,1.1.98.3
O93734,1.1.98.5
P07071,1.1.98.6
Q9ZAX6,1.1.98.6
P28903,1.1.98.6
A0A0H3KJ34,1.1.98.6
A7LLT8,1.1.99.1
C1KFX7,1.1.99.1
Q8BJ64,1.1.99.1
A0A140CUL9,1.1.99.13
Q55124,1.1.99.14
P74033,1.1.99.14
Q9P8H5,1.1.99.18
B6D1P2,1.1.99.18
E7D6C4,1.1.99.18
A9XK88,1.1.99.18
E7D6C0,1.1.99.18
E7D6C1,1.1.99.18
Q7RXM0,1.1.99.18
S5RVR8,1.1.99.18
S5R9V1,1.1.99.18
G2RB43,1.1.99.18
A0A219WGI5,1.1.99.18
E7D6B9,1.1.99.18
Q2HXX0,1.1.99.20
Q70JN9,1.1.99.21
M9MJR9,1.1.99.22
Q8IWW8,1.1.99.24
S5YSM1,1.1.99.24
K0T042,1.1.99.24
W4G0G7,1.1.99.24
A0A024TMA3,1.1.99.24
A0A067BRK4,1.1.99.24
T0Q1Z2,1.1.99.24
A0A0L0DHP5,1.1.99.24
X6NPJ7,1.1.99.24
L8HAM2,1.1.99.24
F4PTP3,1.1.99.24
F1A5G4,1.1.99.24
B7FWP2,1.1.99.24
Q07982,1.1.99.28
Q3L245,1.1.99.29
Q3L1D1,1.1.99.29
Q3L243,1.1.99.29
Q0R4L2,1.1.99.29
V5NC32,1.1.99.29
V5NDL4,1.1.99.29
Q6B3Y5,1.1.99.3
P20932,1.1.99.31
Q47944,1.1.99.32
P80175,1.1.99.36
C5MRT8,1.1.99.37
Q8G907,1.1.99.38
Q8N465,1.1.99.39
Q9I6H4,1.1.99.39
P39976,1.1.99.40
A0A161CAI1,1.1.99.41
Q988H5,1.1.99.42
Q988C9,1.1.99.42
Q988C8,1.1.99.42
Q974L0,1.1.99.6
Q9YEU4,1.1.99.6
O29853,1.1.99.6
E6N788,1.1.99.6
G4RPF4,1.1.99.6
P93622,1.10.3.1
A6N8J4,1.10.3.1
C5MLZ1,1.10.3.1
A6YS04,1.10.3.1
A6NAA0,1.10.3.1
A6YS05,1.10.3.1
Q9ZP19,1.10.3.1
Q2UNF9,1.10.3.1
I7HUF2,1.10.3.1
D2XZ13,1.10.3.1
Q5FU84,1.10.3.11
Q9RH19,1.10.3.11
Q5NM65,1.10.3.11
Q26710,1.10.3.11
G5DGC8,1.10.3.11
P22185,1.10.3.11
U5XGW7,1.10.3.11
Q51793,1.10.3.16
Q396C5,1.10.3.16
O69755,1.10.3.16
A9UCA1,1.10.3.2
A9UC98,1.10.3.2
A9UCA0,1.10.3.2
A9UCA2,1.10.3.2
Q8WZG3,1.10.3.2
Q8I8Y0,1.10.3.2
O60199,1.10.3.2
C1JCL7,1.10.3.2
Q70KY3,1.10.3.2
Q12739,1.10.3.2
A9UC95,1.10.3.2
A9UC96,1.10.3.2
A9UC97,1.10.3.2
A9UC99,1.10.3.2
A3F8Z8,1.10.3.2
Q9UVQ2,1.10.3.2
Q8TFL8,1.10.3.2
B3TLA6,1.10.3.2
Q96UT7,1.10.3.2
B0JDP9,1.10.3.2
E7BLR0,1.10.3.2
A8N3P5,1.10.3.2
H9C4A3,1.10.3.2
H9C4A2,1.10.3.2
B5G555,1.10.3.2
Q02497,1.10.3.2
Q8H979,1.10.3.2
D4GPK6,1.10.3.2
Q8ZWA8,1.10.3.2
J9S5G3,1.10.3.2
V9PQZ7,1.10.3.2
A0A1C9EFW4,1.10.3.2
Q6TH77,1.10.3.2
V5XVN3,1.10.3.2
A0A0A0Q5C7,1.10.3.2
A0A0F6SIA9,1.10.3.2
X5JA14,1.10.3.2
K4PL78,1.10.3.2
A0A0U2US60,1.10.3.2
A0A165W3F6,1.10.3.2
I3RYX9,1.10.3.2
M9Y1F2,1.10.3.2
I6QS85,1.10.3.2
B9W2C5,1.10.3.2
A0A144KZD6,1.10.3.2
A0A140CWW4,1.10.3.2
Q08AC1,1.10.3.2
Q38757,1.10.3.2
X5JAK9,1.10.3.2
A0A0U2LZJ6,1.10.3.2
A0A144KZK6,1.10.3.2
A0A144KZF3,1.10.3.2
A0A144KZI7,1.10.3.2
A0A144KZJ7,1.10.3.2
Q9KJB8,1.10.3.2
Q72HW2,1.10.3.2
G2H480,1.10.3.2
P36649,1.10.3.2
