name,smile
L-serine,C([C@@H](C(=O)O)N)O
2-aminoacetaldehyde,C(C=O)N
GDP-alpha-D-rhamnose,C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O)O
L-quinate,C1[C@H](C([C@@H](CC1(C(=O)O)O)O)O)O
2-oxopropanal,CC(=O)C=O
S-(hydroxymethyl)glutathione,C(CC(=O)N[C@@H](CSCO)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
S-formylglutathione,C(CC(=O)N[C@@H](CSC=O)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
2'-deoxymugineic acid,C1CN([C@@H]1C(=O)O)CC[C@@H](C(=O)O)NCC[C@@H](C(=O)O)O
3''-deamino-3''-oxonicotianamine,C1CN([C@@H]1C(=O)O)CC[C@@H](C(=O)O)NCCC(=O)C(=O)O
Xanthoxin,C/C(=C/C=O)/C=C/[C@]12[C@](O1)(C[C@H](CC2(C)C)O)C
abscisic aldehyde,CC1=CC(=O)CC([C@]1(/C=C/C(=C\C=O)/C)O)(C)C
D-glucitol,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O
4-phospho-D-erythronate,C([C@H]([C@H](C(=O)O)O)O)OP(=O)(O)O
(3R)-3-hydroxy-2-oxo-4-phosphonooxybutanoate,C([C@H](C(=O)C(=O)O)O)OP(=O)(O)O
(S)-2-hydroxymethylglutarate,C(CC(=O)[O-])[C@@H](CO)C(=O)[O-]
2-formylglutarate,C(CC(=O)O)C(C=O)C(=O)O
"1,5-anhydro-D-mannitol",C1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
7(1)-hydroxychlorophyllide a,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)O)[C@H](C4=O)C(=O)OC)C)CO.[Mg+2]
chlorophyllide b,[H+].CCC\1=C2C=C3C(=C4C(=O)C(C(=C4[N-]3)C5=NC(=CC6=NC(=CC(=N2)/C1=C/[O-])C(=C6C)C=C)C(C5CCC(=O)[O-])C)C(=O)OC)C.[Mg+2]
momilactone A,C[C@]1(CC[C@@H]2C(=C[C@@H]3[C@@H]4[C@@]2(CCC(=O)[C@@]4(C(=O)O3)C)C)C1)C=C
3-hydroxypropanoate,C(CO)C(=O)[O-]
3-oxopropanoate,C(C=O)C(=O)[O-]
All-trans-retinol,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C
all-trans-retinal,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=O)/C)/C
D-arabinitol 1-phosphate,C([C@H]([C@H]([C@@H](COP(=O)(O)O)O)O)O)O
D-xylulose 5-phosphate,C([C@H]([C@@H](C(=O)CO)O)O)OP(=O)(O)O
"2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one",C([C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)NC1=C(C(=O)NC(=N1)N)N
"2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one",C([C@@H]1[C@H]([C@H]([C@@H](O1)NC2=C(C(=O)NC(=N2)N)N)O)O)OP(=O)(O)O
diacetyl,CC(=O)C(=O)C
UDP-alpha-D-glucuronate,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O)O)O
UDP-beta-L-threo-pentapyranos-4-ulose,C1C(=O)[C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)O)O
S-(hydroxymethyl)mycothiol,CC(=O)N[C@@H](CSCO)C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC2[C@@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)CO)O)O
S-formylmycothiol,CC(=O)N[C@@H](CSC=O)C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC2[C@@H]([C@H](C([C@H]([C@H]2O)O)O)O)O)CO)O)O
"(R)-2,3-dihydroxypropane-1-sulfonate",C([C@H](CS(=O)(=O)O)O)O
(R)-3-sulfolactate,C([C@@H](C(=O)[O-])O)S(=O)(=O)[O-]
2-hydroxyethylphosphonate,C(CP(=O)(O)O)O
phosphonoacetaldehyde,C(C=O)P(=O)(O)O
(2S)-3-sulfolactate,C([C@H](C(=O)[O-])O)S(=O)(=O)[O-]
3-sulfopyruvate,C(C(=O)C(=O)O)S(=O)(=O)O
(S)-1-phenylethanol,C[C@@H](C1=CC=CC=C1)O
acetophenone,CC(=O)C1=CC=CC=C1
4-carboxy-2-hydroxymuconate semialdehyde hemiacetal,C1=C(C=C(OC1O)C(=O)O)C(=O)O
"2-oxo-2H-pyran-4,6-dicarboxylate",C1=C(C=C(OC1=O)C(=O)[O-])C(=O)[O-]
Isethionate,C(CS(=O)(=O)O)O
2-sulfoacetaldehyde,C(C=O)S(=O)(=O)O
L-galactose,C([C@@H]([C@H]([C@H]([C@@H](C=O)O)O)O)O)O
"L-galactono-1,4-lactone",C([C@@H]([C@@H]1[C@H]([C@@H](C(=O)O1)O)O)O)O
Raucaffrinoline,C[C@H]1[C@@H]([C@@H]2C[C@@H]3N1[C@@H]4C2[C@H]([C@@]5(C4)C3=NC6=CC=CC=C56)OC(=O)C)CO
perakine,C[C@H]1[C@@H](C2C[C@@H]3N1[C@@H]4C2[C@H]([C@@]5(C4)C3=NC6=CC=CC=C56)OC(=O)C)C=O
Eugenol,COC1=C(C=CC(=C1)CC=C)O
Isoeugenol,C/C=C/C1=CC(=C(C=C1)O)OC
acetate,CC(=O)[O-]
coniferyl acetate,CC(=O)OC/C=C/C1=CC(=C(C=C1)O)OC
(S)-benzoin,C1=CC=C(C=C1)[C@@H](C(=O)C2=CC=CC=C2)O
benzil,C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2
(6E)-8-hydroxygeraniol,C/C(=C\CO)/CC/C=C(\C)/CO
(6E)-8-oxogeranial,C/C(=C\C=O)/CC/C=C(\C)/C=O
"L-threo-7,8-dihydrobiopterin",C[C@@H]([C@H](C1=NC2=C(NC1)N=C(NC2=O)N)O)O
L-threo-tetrahydrobiopterin,C[C@@H]([C@H]([C@H]1CNC2=C(N1)C(=O)NC(=N2)N)O)O
10-hydroxy-alpha-humulene,C/C/1=C\CC(/C=C/C(/C(=C/CC1)/C)O)(C)C
zerumbone,C/C/1=C\CC(/C=C/C(=O)/C(=C/CC1)/C)(C)C
5-exo-hydroxycamphor,C[C@@]12C[C@H]([C@@H](C1(C)C)CC2=O)O
"bornane-2,5-dione",CC1(C2CC(=O)C1(CC2=O)C)C
"3,3'-bipyridine-2,2',5,5',6,6'-hexol",C1=C(C(=O)NC(=C1C2=C(NC(=O)C(=C2)O)O)O)O
"(E)-2,2',5,5'-tetrahydroxy-6H,6'H-(3,3'-bipyridinylidene)-6,6'-dione",C1=C(C(=O)NC(=O)C1=O)C2=C(NC(=O)C(=C2)[O-])[O-]
2-deoxy-scyllo-inosamine,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1O)O)O)O)N
"3-amino-2,3-dideoxy-scyllo-inosose",C1[C@@H]([C@H]([C@@H]([C@H](C1=O)O)O)O)N
(-)-secoisolariciresinol,COC1=C(C=CC(=C1)C[C@@H](CO)[C@@H](CC2=CC(=C(C=C2)O)OC)CO)O
(-)-matairesinol,COC1=C(C=CC(=C1)C[C@H]2COC(=O)[C@@H]2CC3=CC(=C(C=C3)O)OC)O
Chanoclavine-I,C/C(=C\[C@H]1[C@@H](CC2=CNC3=CC=CC1=C23)NC)/CO
chanoclavine-I aldehyde,C/C(=C\[C@H]1[C@@H](CC2=CNC3=CC=CC1=C23)NC)/C=O
"Trans,octacis-decaprenylphospho-beta-D-arabinofuranose",CC(=CCC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)O[C@H]1[C@H]([C@@H]([C@H](O1)CO)O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)C
"trans,octacis-decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose",CC(=CCC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)O[C@H]1C(=O)[C@@H]([C@H](O1)CO)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)C
Ecgonine methyl ester,CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)O)C(=O)OC
ecgonone methyl ester,CN1[C@H]2CC[C@@H]1[C@H](C(=O)C2)C(=O)OC
UDP-N-acetyl-2-amino-2-deoxy-alpha-D-glucuronate,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)C(=O)O)O)O
UDP-2-acetamido-2-deoxy-alpha-D-ribo-hex-3-uluronate,CC(=O)N[C@H]1[C@H](O[C@@H]([C@H](C1=O)O)C(=O)[O-])OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O
UDP-N-acetyl-alpha-D-mannosamine,CC(=O)N[C@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O
UDP-N-acetyl-alpha-D-mannosaminuronate,CC(=O)N[C@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)C(=O)O)O)O
(2R)-3-sulfolactate,C([C@@H](C(=O)O)O)S(=O)(=O)O
dTDP-6-deoxy-beta-L-talose,C[C@H]1[C@H]([C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O)O
1-deoxy-11-oxopentalenate,C[C@@H]1C(=O)C[C@@H]2[C@]13CC(C[C@H]3C=C2C(=O)[O-])(C)C
CDP-alpha-D-abequose,C[C@@H]1[C@@H](C[C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O)O
"CDP-4-dehydro-3,6-dideoxy-alpha-D-glucose",C[C@@H]1C(=O)C[C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O
CDP-alpha-D-paratose,C[C@@H]1[C@H](C[C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O)O
2-dehydro-L-gulonate,C([C@@H]([C@H]([C@@H](C(=O)C(=O)[O-])O)O)O)O
(1'S)-averantin,CCCCC[C@@H](C1=C(C=C2C(=C1O)C(=O)C3=C(C2=O)C=C(C=C3O)O)O)O
norsolorinic acid,CCCCCC(=O)C1=C(C=C2C(=C1O)C(=O)C3=C(C2=O)C=C(C=C3O)O)O
(S)-ureidoglycolate,[C@H](C(=O)O)(NC(=O)N)O
N-carbamoyl-2-oxoglycine,C(=O)(C(=O)[O-])NC(=O)N
"(1'S,5'S)-hydroxyaverantin",C[C@@H](CCC[C@@H](C1=C(C=C2C(=C1[O-])C(=O)C3=C(C2=O)C=C(C=C3O)O)[O-])O)O
5'-oxoaverantin,CC(=O)CCC[C@@H](C1=C(C=C2C(=C1O)C(=O)C3=C(C2=O)C=C(C=C3O)O)O)O
"(1'S,5'R)-hydroxyaverantin",C[C@H](CCC[C@@H](C1=C(C=C2C(=C1[O-])C(=O)C3=C(C2=O)C=C(C=C3O)O)[O-])O)O
Versicolorone,CC(=O)CCC1COC2=C1C(=C3C(=C2)C(=O)C4=C(C3=O)C(=CC(=C4)O)O)O
1'-hydroxyversicolorone,CC(=O)CC[C@@H]1[C@H](OC2=C1C(=C3C(=C2)C(=O)C4=C(C3=O)C(=CC(=C4)O)O)O)O
Versiconol acetate,CC(=O)OCC[C@H](CO)C1=C(C=C2C(=C1O)C(=O)C3=C(C2=O)C=C(C=C3O)O)O
versiconal hemiacetal acetate,CC(=O)OCCC1C(OC2=C1C(=C3C(=C2)C(=O)C4=C(C3=O)C(=CC(=C4)O)O)O)O
Versiconol,C1=C(C=C(C2=C1C(=O)C3=CC(=C(C(=C3C2=O)O)C(CCO)CO)O)O)O
versiconal,C1=C(C=C(C2=C1C(=O)C3=CC4=C(C(C(O4)O)CCO)C(=C3C2=O)O)O)O
Kanamycin A,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N
2'-dehydrokanamycin A,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2C(=O)[C@H]([C@@H]([C@H](O2)CN)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N
GDP-beta-L-colitose,C[C@H]1[C@H](C[C@@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O
"GDP-4-dehydro-3,6-dideoxy-alpha-D-mannose",C[C@@H]1C(=O)C[C@@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O
D-glucopyranose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O
D-galactopyranose,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O
3-dehydro-D-glucose 6-phosphate,C([C@@H]1[C@H](C(=O)[C@H](C(O1)O)O)O)OP(=O)([O-])[O-]
Aklavinone,CC[C@]1(C[C@@H](C2=C(C3=C(C=C2[C@H]1C(=O)OC)C(=O)C4=C(C3=O)C(=CC=C4)O)O)O)O
aklaviketone,CC[C@]1(CC(=O)C2=C(C3=C(C=C2[C@H]1C(=O)OC)C(=O)C4=C(C3=O)C(=CC=C4)O)O)O
dTDP-6-deoxy-alpha-D-allose,C[C@@H]1[C@H]([C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O)O
dTDP-4-dehydro-6-deoxy-alpha-D-allose,C[C@@H]1C(=O)[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O
L-galactonate,C([C@@H]([C@H]([C@H]([C@@H](C(=O)[O-])O)O)O)O)O
D-galacturonate,[C@@H]1([C@H]([C@H](OC([C@@H]1O)O)C(=O)O)O)O
"UDP-2-acetamido-2,6-dideoxy-beta-L-talose",C[C@H]1[C@H]([C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C)O)O
6-hydroxycyclohex-1-ene-1-carbonyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CCCCC4O)O
6-oxocyclohex-1-ene-1-carbonyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CCCCC4=O)O
1D-chiro-inositol,C1(C(C(C(C(C1O)O)O)O)O)O
"2D-2,3,5/4,6-pentahydroxycyclohexanone",[C@H]1([C@H](C(=O)[C@@H]([C@@H](C1O)O)O)O)O
Scyllo-inositol,C1(C(C(C(C(C1O)O)O)O)O)O
L-glyceraldehyde,C([C@@H](C=O)O)O
"(2S)-2,3-dihydroxypropane-1-sulfonate",C([C@@H](CS(=O)(=O)[O-])O)O
(2S)-2-hydroxy-3-oxopropane-1-sulfonate,C([C@H](C=O)O)S(=O)(=O)[O-]
UDP-2-acetamido-3-dehydro-2-deoxy-alpha-D-glucopyranose,CC(=O)N[C@H]1[C@H](O[C@@H]([C@H](C1=O)O)CO)OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O
Alpha-L-arabinopyranose,C1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O
"L-arabinono-1,4-lactone",C([C@H]1[C@@H]([C@H](C(=O)O1)O)O)O
L-rhamnose,C[C@H]1[C@@H]([C@H]([C@H](C(O1)O)O)O)O
"L-rhamnono-1,4-lactone",C[C@@H]([C@H]1[C@H]([C@H](C(=O)O1)O)O)O
L-allo-threonine,C[C@@H]([C@@H](C(=O)O)N)O
aminoacetone,CC(=O)CN
"dTDP-4-dehydro-2,6-dideoxy-alpha-D-glucose",C[C@@H]1C(=O)[C@@H](C[C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O
"dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose",C[C@@H]1C(=O)C(=O)C[C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O
L-dihydroanticapsin,C1C[C@H]([C@H]2[C@@H]([C@@H]1C[C@@H](C(=O)O)N)O2)O
L-anticapsin,C1CC(=O)[C@H]2[C@@H]([C@@H]1C[C@@H](C(=O)[O-])[NH3+])O2
(4R)-ipsdienol,CC(=C[C@@H](CC(=C)C=C)O)C
ipsdienone,CC(=CC(=O)CC(=C)C=C)C
2-dehydro-3-deoxy-L-galactonate,C([C@@H]([C@H](CO)O)O)C(=O)C(=O)[O-]
"3-deoxy-D-glycero-2,5-hexodiulosonate",C([C@@H](C(=O)CO)O)C(=O)C(=O)[O-]
Sulfoquinovose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)S(=O)(=O)O
"6-deoxy-6-sulfo-D-glucono-1,5-lactone",C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)S(=O)(=O)[O-]
Isolithocholate,C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@@H](C4)O)C)C
Aurachin B,CC1=[N+](C2=CC=CC=C2C(=C1O)C/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)[O-]
(R)-2-hydroxyglutarate,C(CC(=O)O)[C@H](C(=O)O)O
"2-methylpropane-1,2-diol",CC(C)(CO)O
2-hydroxy-2-methylpropanal,CC(C)(C=O)O
2-dehydro-3-deoxy-L-rhamnonate,C[C@@H]([C@@H](CC(=O)C(=O)O)O)O
"2,4-didehydro-3-deoxy-L-rhamnonate",C[C@@H](C(=O)CC(=O)C(=O)[O-])O
D-erythritol 1-phosphate,C([C@H]([C@H](COP(=O)(O)O)O)O)O
D-erythrulose 1-phosphate,C([C@H](C(=O)COP(=O)(O)O)O)O
"2,3,5,6-tetrachlorohydroquinone",C1(=C(C(=C(C(=C1Cl)Cl)O)Cl)Cl)O
"2,3,5,6-tetrachloro-1,4-benzoquinone",C1(=C(C(=O)C(=C(C1=O)Cl)Cl)Cl)Cl
D-ribitol 5-phosphate,C([C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O
L-tagatose,C([C@@H]([C@H]([C@H](C(=O)CO)O)O)O)O
D-altritol,C([C@H]([C@H]([C@H]([C@@H](CO)O)O)O)O)O
4-phospho-D-threonate,C([C@H]([C@@H](C(=O)O)O)O)OP(=O)(O)O
D-erythronate,C([C@H]([C@H](C(=O)[O-])O)O)O
2-dehydro-D-erythronate,C([C@H](C(=O)C(=O)[O-])O)O
L-threonate,C([C@@H]([C@H](C(=O)O)O)O)O
2-dehydro-L-erythronate,C([C@@H](C(=O)C(=O)[O-])O)O
Narcotine hemiacetal,CN1CCC2=CC3=C(C(=C2[C@@H]1[C@@H]4C5=C(C(O4)O)C(=C(C=C5)OC)OC)OC)OCO3
noscapine,CN1CCC2=CC3=C(C(=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3
D-apiofuranose,C1[C@@]([C@H](C(O1)O)O)(CO)O
D-apionolactone,C1[C@@]([C@H](C(=O)O1)O)(CO)O
D-apionate,C(C(CO)([C@H](C(=O)O)O)O)O
3-oxo-D-isoapionate,C(C(=O)C(CO)(C(=O)O)O)O
"D-xylono-1,4-lactone",C([C@@H]1[C@@H]([C@H](C(=O)O1)O)O)O
"(-)-(4R,6S)-trans-carveol",CC1=CC[C@H](C[C@@H]1O)C(=C)C
(-)-(4R)-carvone,CC1=CC[C@H](CC1=O)C(=C)C
"(+)-(4S,6S)-cis-carveol",CC1=CC[C@@H](C[C@@H]1O)C(=C)C
(+)-(4S)-carvone,CC1=CC[C@@H](CC1=O)C(=C)C
"(2R,3S)-3-methylmalate",C[C@@H]([C@H](C(=O)O)O)C(=O)O
2-oxobutanoate,CCC(=O)C(=O)[O-]
H(+),[H+]
Polyvinyl alcohol,C=CO
oxidized polyvinyl alcohol,CC=O
Butan-1-ol,CCCCO
butanal,CCCC=O
Beta-D-glucose,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
O2,O=O
hydrogen peroxide,OO
Cholesterol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C
cholest-5-en-3-one,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CCC(=O)C4)C)C
L-ascorbate,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O
D-galacto-hexodialdose,C(=O)[C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O
2-dehydro-D-glucose,C([C@@H]1[C@H]([C@@H](C(=O)[C@@H](O1)O)O)O)O
Ecdysone,C[C@@H]([C@H]1CC[C@@]2([C@@]1(CC[C@H]3C2=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)C)O)[C@@H](CCC(C)(C)O)O
3-dehydroecdysone,C[C@@H]([C@H]1CC[C@@]2([C@@]1(CC[C@H]3C2=CC(=O)[C@H]4[C@@]3(C[C@@H](C(=O)C4)O)C)C)O)[C@@H](CCC(C)(C)O)O
Choline,C[N+](C)(C)CCO
betaine,C[N+](C)(C)CC(=O)[O-]
N-acetyl-D-glucosamine,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O
N-acetyl-D-glucosaminate,CC(=O)N[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)C(=O)[O-]
N-acetyl-D-galactosamine,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](OC1O)CO)O)O
N-acetyl-D-galactosaminate,CC(=O)N[C@H]([C@H]([C@H]([C@@H](CO)O)O)O)C(=O)[O-]
"dehydro-D-arabinono-1,4-lactone",C([C@@H]1C(=C(C(=O)O1)O)O)O
Vanillyl alcohol,COC1=C(C=CC(=C1)CO)O
vanillin,COC1=C(C=CC(=C1)C=O)O
Prosolanapyrone II,C/C=C/C=C/CCCC/C=C/C1=CC(=C(C(=O)O1)CO)OC
prosolanapyrone III,C/C=C/C=C/CCCC/C=C/C1=CC(=C(C(=O)O1)C=O)OC
Paromamine,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)N)O)O)N
6'-dehydroparomamine,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C=O)O)O)N)O)O)N
6'''-deamino-6'''-hydroxyneomycin C,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)N)O)O)N
6'''-deamino-6'''-oxoneomycin C,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1[NH3+])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C[NH3+])O)O)[NH3+])O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C=O)O)O)[NH3+])O)O)[NH3+]
Aclacinomycin N,CC[C@]1(C[C@@H](C2=C(C3=C(C=C2[C@H]1C(=O)OC)C(=O)C4=C(C3=O)C(=CC=C4)O)O)O[C@H]5C[C@@H]([C@@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@@H]([C@@H](O6)C)O[C@H]7CC[C@@H]([C@@H](O7)C)O)O)N(C)C)O
aclacinomycin A,CC[C@]1(C[C@@H](C2=C(C3=C(C=C2[C@H]1C(=O)OC)C(=O)C4=C(C3=O)C(=CC=C4)O)O)O[C@H]5C[C@@H]([C@@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@@H]([C@@H](O6)C)O[C@H]7CCC(=O)[C@@H](O7)C)O)N(C)C)O
(S)-4-hydroxymandelate,C1=CC(=CC=C1[C@@H](C(=O)O)O)O
2-(4-hydroxyphenyl)-2-oxoacetate,C1=CC(=CC=C1C(=O)C(=O)O)O
5-(hydroxymethyl)furfural,C1=C(OC(=C1)C=O)CO
"furan-2,5-dicarboxylate",C1=C(OC(=C1)C(=O)[O-])C(=O)[O-]
"3,8-dideoxy-8-oxo-alpha-D-manno-octulosonate",C1[C@H]([C@H]([C@H](O[C@]1(C(=O)[O-])O)[C@@H](C=O)O)O)O
ubiquinone,CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C
ubiquinol,CC1=C(C(=C(C(=C1O)OC)OC)O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C
Ethanol,CCO
acetaldehyde,CC=O
quinone,C1=CC(=O)C=CC1=O
quinol,C1=CC(=CC=C1O)O
(S)-2-hydroxyglutarate,C(CC(=O)O)[C@@H](C(=O)O)O
Benzoyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CC=CC=C4)O
