protein,EC
P0CM23,1.1.1.25
C7YZ74,1.1.1.25
C7YZ74,1.1.1.25
C7YZ74,1.1.1.25
B0D6H2,1.1.1.25
B0D6H2,1.1.1.25
B0D6H2,1.1.1.25
A8QCB2,1.1.1.25
A8QCB2,1.1.1.25
A8QCB2,1.1.1.25
C1H8L1,1.1.1.25
C1H8L1,1.1.1.25
C1H8L1,1.1.1.25
B6HAA7,1.1.1.25
B6HAA7,1.1.1.25
B6HAA7,1.1.1.25
Q12659,1.1.1.25
Q12659,1.1.1.25
Q12659,1.1.1.25
Q9P7R0,1.1.1.25
Q9P7R0,1.1.1.25
Q9P7R0,1.1.1.25
D1ZA70,1.1.1.25
D1ZA70,1.1.1.25
D1ZA70,1.1.1.25
C4JYG6,1.1.1.25
C4JYG6,1.1.1.25
C4JYG6,1.1.1.25
Q6C1X5,1.1.1.25
Q6C1X5,1.1.1.25
Q6C1X5,1.1.1.25
A6ZY89,1.1.1.25
A6ZY89,1.1.1.25
A6ZY89,1.1.1.25
C5DVG6,1.1.1.25
C5DVG6,1.1.1.25
C5DVG6,1.1.1.25
O84375,1.1.1.25
O84375,1.1.1.25
O84375,1.1.1.25
B7GVX2,1.1.1.25
B7GVX2,1.1.1.25
B7GVX2,1.1.1.25
B0VQB5,1.1.1.25
B0VQB5,1.1.1.25
B0VQB5,1.1.1.25
A5G270,1.1.1.25
A5G270,1.1.1.25
A5G270,1.1.1.25
A3N1E3,1.1.1.25
A3N1E3,1.1.1.25
A3N1E3,1.1.1.25
A6VL68,1.1.1.25
A6VL68,1.1.1.25
A6VL68,1.1.1.25
A4ST49,1.1.1.25
A4ST49,1.1.1.25
A4ST49,1.1.1.25
B9JG24,1.1.1.25
B9JG24,1.1.1.25
B9JG24,1.1.1.25
B5FCV8,1.1.1.25
B5FCV8,1.1.1.25
B5FCV8,1.1.1.25
Q0A4S2,1.1.1.25
Q0A4S2,1.1.1.25
Q0A4S2,1.1.1.25
A8MEE1,1.1.1.25
A8MEE1,1.1.1.25
A8MEE1,1.1.1.25
Q2IMC7,1.1.1.25
Q2IMC7,1.1.1.25
Q2IMC7,1.1.1.25
O67049,1.1.1.25
O67049,1.1.1.25
O67049,1.1.1.25
A0K2D5,1.1.1.25
A0K2D5,1.1.1.25
A0K2D5,1.1.1.25
C3L5T8,1.1.1.25
C3L5T8,1.1.1.25
C3L5T8,1.1.1.25
Q730K1,1.1.1.25
Q730K1,1.1.1.25
Q730K1,1.1.1.25
B7HCW1,1.1.1.25
B7HCW1,1.1.1.25
B7HCW1,1.1.1.25
B9IYA1,1.1.1.25
B9IYA1,1.1.1.25
B9IYA1,1.1.1.25
Q6HDI8,1.1.1.25
Q6HDI8,1.1.1.25
Q6HDI8,1.1.1.25
P54374,1.1.1.25
P54374,1.1.1.25
P54374,1.1.1.25
Q6G1B5,1.1.1.25
Q6G1B5,1.1.1.25
Q6G1B5,1.1.1.25
Q493H9,1.1.1.25
Q493H9,1.1.1.25
Q493H9,1.1.1.25
Q7W3V3,1.1.1.25
Q7W3V3,1.1.1.25
Q7W3V3,1.1.1.25
C0ZB07,1.1.1.25
C0ZB07,1.1.1.25
C0ZB07,1.1.1.25
Q57AI9,1.1.1.25
Q57AI9,1.1.1.25
Q57AI9,1.1.1.25
Q8YE20,1.1.1.25
Q8YE20,1.1.1.25
Q8YE20,1.1.1.25
Q8FY21,1.1.1.25
Q8FY21,1.1.1.25
Q8FY21,1.1.1.25
P46240,1.1.1.25
P46240,1.1.1.25
P46240,1.1.1.25
Q057D3,1.1.1.25
Q057D3,1.1.1.25
Q057D3,1.1.1.25
Q8RAG2,1.1.1.25
Q8RAG2,1.1.1.25
Q8RAG2,1.1.1.25
Q9AC57,1.1.1.25
Q9AC57,1.1.1.25
Q9AC57,1.1.1.25
A3PNT1,1.1.1.25
A3PNT1,1.1.1.25
A3PNT1,1.1.1.25
B9KPV7,1.1.1.25
B9KPV7,1.1.1.25
B9KPV7,1.1.1.25
B3EEM6,1.1.1.25
B3EEM6,1.1.1.25
B3EEM6,1.1.1.25
A4SDK2,1.1.1.25
A4SDK2,1.1.1.25
A4SDK2,1.1.1.25
Q7NS40,1.1.1.25
Q7NS40,1.1.1.25
Q7NS40,1.1.1.25
A7FWA9,1.1.1.25
A7FWA9,1.1.1.25
A7FWA9,1.1.1.25
A5I4X1,1.1.1.25
A5I4X1,1.1.1.25
A5I4X1,1.1.1.25
B1KX91,1.1.1.25
B1KX91,1.1.1.25
B1KX91,1.1.1.25
Q0SV31,1.1.1.25
Q0SV31,1.1.1.25
Q0SV31,1.1.1.25
B6J3J2,1.1.1.25
B6J3J2,1.1.1.25
B6J3J2,1.1.1.25
Q83FD0,1.1.1.25
Q83FD0,1.1.1.25
Q83FD0,1.1.1.25
Q0K6Y5,1.1.1.25
Q0K6Y5,1.1.1.25
Q0K6Y5,1.1.1.25
Q478U6,1.1.1.25
Q478U6,1.1.1.25
Q478U6,1.1.1.25
Q3ZZN3,1.1.1.25
Q3ZZN3,1.1.1.25
Q3ZZN3,1.1.1.25
B5YE16,1.1.1.25
B5YE16,1.1.1.25
B5YE16,1.1.1.25
A7ZSH0,1.1.1.25
A7ZSH0,1.1.1.25
A7ZSH0,1.1.1.25
B7LHX9,1.1.1.25
B7LHX9,1.1.1.25
B7LHX9,1.1.1.25
B7NLK0,1.1.1.25
B7NLK0,1.1.1.25
B7NLK0,1.1.1.25
C4ZUD6,1.1.1.25
C4ZUD6,1.1.1.25
C4ZUD6,1.1.1.25
A1AGH3,1.1.1.25
A1AGH3,1.1.1.25
A1AGH3,1.1.1.25
B1IQ18,1.1.1.25
B1IQ18,1.1.1.25
B1IQ18,1.1.1.25
B6I1Z5,1.1.1.25
B6I1Z5,1.1.1.25
B6I1Z5,1.1.1.25
C5BF12,1.1.1.25
C5BF12,1.1.1.25
C5BF12,1.1.1.25
B1YKR3,1.1.1.25
B1YKR3,1.1.1.25
B1YKR3,1.1.1.25
Q39VU8,1.1.1.25
Q39VU8,1.1.1.25
Q39VU8,1.1.1.25
C5D4W2,1.1.1.25
C5D4W2,1.1.1.25
C5D4W2,1.1.1.25
Q5FPK1,1.1.1.25
Q5FPK1,1.1.1.25
Q5FPK1,1.1.1.25
A5UE78,1.1.1.25
A5UE78,1.1.1.25
A5UE78,1.1.1.25
Q0I1B7,1.1.1.25
Q0I1B7,1.1.1.25
Q0I1B7,1.1.1.25
B9LSZ3,1.1.1.25
B9LSZ3,1.1.1.25
B9LSZ3,1.1.1.25
B0R386,1.1.1.25
B0R386,1.1.1.25
B0R386,1.1.1.25
Q17Z34,1.1.1.25
Q17Z34,1.1.1.25
Q17Z34,1.1.1.25
B5Z8P5,1.1.1.25
B5Z8P5,1.1.1.25
B5Z8P5,1.1.1.25
Q56S04,1.1.1.25
Q56S04,1.1.1.25
Q56S04,1.1.1.25
B0UWV8,1.1.1.25
B0UWV8,1.1.1.25
B0UWV8,1.1.1.25
Q5QXJ3,1.1.1.25
Q5QXJ3,1.1.1.25
Q5QXJ3,1.1.1.25
Q28VZ9,1.1.1.25
Q28VZ9,1.1.1.25
Q28VZ9,1.1.1.25
Q02XB7,1.1.1.25
Q02XB7,1.1.1.25
Q02XB7,1.1.1.25
Q5X189,1.1.1.25
Q5X189,1.1.1.25
Q5X189,1.1.1.25
Q5WT02,1.1.1.25
Q5WT02,1.1.1.25
Q5WT02,1.1.1.25
B1Y4W6,1.1.1.25
B1Y4W6,1.1.1.25
B1Y4W6,1.1.1.25
Q92EG7,1.1.1.25
Q92EG7,1.1.1.25
Q92EG7,1.1.1.25
B1HUI4,1.1.1.25
B1HUI4,1.1.1.25
B1HUI4,1.1.1.25
Q2VYH4,1.1.1.25
Q2VYH4,1.1.1.25
Q2VYH4,1.1.1.25
C6BUS3,1.1.1.25
C6BUS3,1.1.1.25
C6BUS3,1.1.1.25
Q0W4U3,1.1.1.25
Q0W4U3,1.1.1.25
Q0W4U3,1.1.1.25
Q603L1,1.1.1.25
Q603L1,1.1.1.25
Q603L1,1.1.1.25
Q8TZ24,1.1.1.25
Q8TZ24,1.1.1.25
Q8TZ24,1.1.1.25
Q8PXE6,1.1.1.25
Q8PXE6,1.1.1.25
Q8PXE6,1.1.1.25
B1M3B2,1.1.1.25
B1M3B2,1.1.1.25
B1M3B2,1.1.1.25
Q2NGK8,1.1.1.25
Q2NGK8,1.1.1.25
Q2NGK8,1.1.1.25
A6UNU0,1.1.1.25
A6UNU0,1.1.1.25
A6UNU0,1.1.1.25
Q3ITN9,1.1.1.25
Q3ITN9,1.1.1.25
Q3ITN9,1.1.1.25
Q5F6F7,1.1.1.25
Q5F6F7,1.1.1.25
Q5F6F7,1.1.1.25
A9M2N2,1.1.1.25
A9M2N2,1.1.1.25
A9M2N2,1.1.1.25
A1KVS6,1.1.1.25
A1KVS6,1.1.1.25
A1KVS6,1.1.1.25
P95399,1.1.1.25
P95399,1.1.1.25
P95399,1.1.1.25
Q1QP91,1.1.1.25
Q1QP91,1.1.1.25
Q1QP91,1.1.1.25
Q3J818,1.1.1.25
Q3J818,1.1.1.25
Q3J818,1.1.1.25
Q8EPU9,1.1.1.25
Q8EPU9,1.1.1.25
Q8EPU9,1.1.1.25
A7HSJ1,1.1.1.25
A7HSJ1,1.1.1.25
A7HSJ1,1.1.1.25
C6DFR0,1.1.1.25
C6DFR0,1.1.1.25
C6DFR0,1.1.1.25
Q4FNS5,1.1.1.25
Q4FNS5,1.1.1.25
Q4FNS5,1.1.1.25
Q6LLK1,1.1.1.25
Q6LLK1,1.1.1.25
Q6LLK1,1.1.1.25
A8G7L0,1.1.1.25
A8G7L0,1.1.1.25
A8G7L0,1.1.1.25
B4F1M1,1.1.1.25
B4F1M1,1.1.1.25
B4F1M1,1.1.1.25
Q15ZX4,1.1.1.25
Q15ZX4,1.1.1.25
Q15ZX4,1.1.1.25
B8H806,1.1.1.25
B8H806,1.1.1.25
B8H806,1.1.1.25
A4VFI4,1.1.1.25
A4VFI4,1.1.1.25
A4VFI4,1.1.1.25
A1SR30,1.1.1.25
A1SR30,1.1.1.25
A1SR30,1.1.1.25
Q8U0A6,1.1.1.25
Q8U0A6,1.1.1.25
Q8U0A6,1.1.1.25
B3PVT4,1.1.1.25
B3PVT4,1.1.1.25
B3PVT4,1.1.1.25
Q92TF0,1.1.1.25
Q92TF0,1.1.1.25
Q92TF0,1.1.1.25
Q20YZ3,1.1.1.25
Q20YZ3,1.1.1.25
Q20YZ3,1.1.1.25
Q2RN88,1.1.1.25
Q2RN88,1.1.1.25
Q2RN88,1.1.1.25
Q1GCM4,1.1.1.25
Q1GCM4,1.1.1.25
Q1GCM4,1.1.1.25
Q980I8,1.1.1.25
Q980I8,1.1.1.25
Q980I8,1.1.1.25
B5R1D8,1.1.1.25
B5R1D8,1.1.1.25
B5R1D8,1.1.1.25
Q5PIS9,1.1.1.25
Q5PIS9,1.1.1.25
Q5PIS9,1.1.1.25
B4TXA5,1.1.1.25
B4TXA5,1.1.1.25
B4TXA5,1.1.1.25
A8GKG0,1.1.1.25
A8GKG0,1.1.1.25
A8GKG0,1.1.1.25
A3CYL3,1.1.1.25
A3CYL3,1.1.1.25
A3CYL3,1.1.1.25
Q12T95,1.1.1.25
Q12T95,1.1.1.25
Q12T95,1.1.1.25
Q8EKQ0,1.1.1.25
Q8EKQ0,1.1.1.25
Q8EKQ0,1.1.1.25
A0KR69,1.1.1.25
A0KR69,1.1.1.25
A0KR69,1.1.1.25
A1RDZ0,1.1.1.25
A1RDZ0,1.1.1.25
A1RDZ0,1.1.1.25
Q31VZ5,1.1.1.25
Q31VZ5,1.1.1.25
Q31VZ5,1.1.1.25
Q83PZ3,1.1.1.25
Q83PZ3,1.1.1.25
Q83PZ3,1.1.1.25
A6UEF5,1.1.1.25
A6UEF5,1.1.1.25
A6UEF5,1.1.1.25
A7X302,1.1.1.25
A7X302,1.1.1.25
A7X302,1.1.1.25
Q2FXY1,1.1.1.25
Q2FXY1,1.1.1.25
Q2FXY1,1.1.1.25
Q5HFG5,1.1.1.25
Q5HFG5,1.1.1.25
Q5HFG5,1.1.1.25
P63594,1.1.1.25
P63594,1.1.1.25
P63594,1.1.1.25
A8Z4D5,1.1.1.25
A8Z4D5,1.1.1.25
A8Z4D5,1.1.1.25
Q5HNV1,1.1.1.25
Q5HNV1,1.1.1.25
Q5HNV1,1.1.1.25
Q49Y37,1.1.1.25
Q49Y37,1.1.1.25
Q49Y37,1.1.1.25
A8AXZ5,1.1.1.25
A8AXZ5,1.1.1.25
A8AXZ5,1.1.1.25
Q8DUW3,1.1.1.25
Q8DUW3,1.1.1.25
Q8DUW3,1.1.1.25
P0CZ76,1.1.1.25
P0CZ76,1.1.1.25
P0CZ76,1.1.1.25
C1C7X7,1.1.1.25
C1C7X7,1.1.1.25
C1C7X7,1.1.1.25
Q1JKT5,1.1.1.25
Q1JKT5,1.1.1.25
Q1JKT5,1.1.1.25
B1ICH7,1.1.1.25
B1ICH7,1.1.1.25
B1ICH7,1.1.1.25
P63595,1.1.1.25
P63595,1.1.1.25
P63595,1.1.1.25
B5XMF0,1.1.1.25
B5XMF0,1.1.1.25
B5XMF0,1.1.1.25
C0MHD5,1.1.1.25
C0MHD5,1.1.1.25
C0MHD5,1.1.1.25
Q03LH5,1.1.1.25
Q03LH5,1.1.1.25
Q03LH5,1.1.1.25
C1CL85,1.1.1.25
C1CL85,1.1.1.25
C1CL85,1.1.1.25
C3MZF3,1.1.1.25
C3MZF3,1.1.1.25
C3MZF3,1.1.1.25
C3MXK7,1.1.1.25
C3MXK7,1.1.1.25
C3MXK7,1.1.1.25
Q96Y95,1.1.1.25
Q96Y95,1.1.1.25
Q96Y95,1.1.1.25
Q2JRC6,1.1.1.25
Q2JRC6,1.1.1.25
Q2JRC6,1.1.1.25
P74591,1.1.1.25
P74591,1.1.1.25
P74591,1.1.1.25
Q9WYI1,1.1.1.25
Q9WYI1,1.1.1.25
Q9WYI1,1.1.1.25
B1L9E4,1.1.1.25
B1L9E4,1.1.1.25
B1L9E4,1.1.1.25
Q8DLA6,1.1.1.25
Q8DLA6,1.1.1.25
Q8DLA6,1.1.1.25
Q3SFZ9,1.1.1.25
Q3SFZ9,1.1.1.25
Q3SFZ9,1.1.1.25
Q3M8H2,1.1.1.25
Q3M8H2,1.1.1.25
Q3M8H2,1.1.1.25
B7VMW2,1.1.1.25
B7VMW2,1.1.1.25
B7VMW2,1.1.1.25
Q9KVT3,1.1.1.25
Q9KVT3,1.1.1.25
Q9KVT3,1.1.1.25
Q8DDD4,1.1.1.25
Q8DDD4,1.1.1.25
Q8DDD4,1.1.1.25
Q3BN06,1.1.1.25
Q3BN06,1.1.1.25
Q3BN06,1.1.1.25
Q8P3W6,1.1.1.25
Q8P3W6,1.1.1.25
Q8P3W6,1.1.1.25
Q9PFN3,1.1.1.25
Q9PFN3,1.1.1.25
Q9PFN3,1.1.1.25
A1JRY4,1.1.1.25
A1JRY4,1.1.1.25
A1JRY4,1.1.1.25
B2K4Z9,1.1.1.25
B2K4Z9,1.1.1.25
B2K4Z9,1.1.1.25
Q1CCY1,1.1.1.25
Q1CCY1,1.1.1.25
Q1CCY1,1.1.1.25
B1JJI3,1.1.1.25
B1JJI3,1.1.1.25
B1JJI3,1.1.1.25
A5CAL1,1.1.1.26
A5CAL1,1.1.1.26
A5CAL1,1.1.1.26
B1L765,1.1.1.26
B1L765,1.1.1.26
B1L765,1.1.1.26
O58320,1.1.1.26
O58320,1.1.1.26
O58320,1.1.1.26
Q9C4M5,1.1.1.26
Q9C4M5,1.1.1.26
Q9C4M5,1.1.1.26
Q81RW4,1.1.1.27
Q81RW4,1.1.1.27
Q81RW4,1.1.1.27
Q63CN1,1.1.1.27
Q63CN1,1.1.1.27
Q63CN1,1.1.1.27
P59050,1.1.1.27
P59050,1.1.1.27
P59050,1.1.1.27
Q5FMB0,1.1.1.27
Q5FMB0,1.1.1.27
Q5FMB0,1.1.1.27
P04034,1.1.1.27
P04034,1.1.1.27
P04034,1.1.1.27
Q724K3,1.1.1.27
Q724K3,1.1.1.27
Q724K3,1.1.1.27
A7WXP7,1.1.1.27
A7WXP7,1.1.1.27
A7WXP7,1.1.1.27
Q2G218,1.1.1.27
Q2G218,1.1.1.27
Q2G218,1.1.1.27
Q5HJD7,1.1.1.27
Q5HJD7,1.1.1.27
Q5HJD7,1.1.1.27
P65256,1.1.1.27
P65256,1.1.1.27
P65256,1.1.1.27
A8Z0K3,1.1.1.27
A8Z0K3,1.1.1.27
A8Z0K3,1.1.1.27
P62048,1.1.1.27
P62048,1.1.1.27
P62048,1.1.1.27
Q6HC14,1.1.1.27
Q6HC14,1.1.1.27
Q6HC14,1.1.1.27
Q97DC6,1.1.1.27
Q97DC6,1.1.1.27
Q97DC6,1.1.1.27
P62053,1.1.1.27
P62053,1.1.1.27
P62053,1.1.1.27
P59390,1.1.1.27
P59390,1.1.1.27
P59390,1.1.1.27
Q8Y6Z6,1.1.1.27
Q8Y6Z6,1.1.1.27
Q8Y6Z6,1.1.1.27
A6U4Y2,1.1.1.27
A6U4Y2,1.1.1.27
A6U4Y2,1.1.1.27
A5IW27,1.1.1.27
A5IW27,1.1.1.27
A5IW27,1.1.1.27
A6QK89,1.1.1.27
A6QK89,1.1.1.27
A6QK89,1.1.1.27
Q6GDK1,1.1.1.27
Q6GDK1,1.1.1.27
Q6GDK1,1.1.1.27
Q8NUM9,1.1.1.27
Q8NUM9,1.1.1.27
Q8NUM9,1.1.1.27
Q815X8,1.1.1.27
Q815X8,1.1.1.27
Q815X8,1.1.1.27
Q9CGG8,1.1.1.27
Q9CGG8,1.1.1.27
Q9CGG8,1.1.1.27
Q9BYZ2,1.1.1.27
Q9BYZ2,1.1.1.27
Q9BYZ2,1.1.1.27
Q9W7M6,1.1.1.27
Q9W7M6,1.1.1.27
Q9W7M6,1.1.1.27
Q98SL2,1.1.1.27
Q98SL2,1.1.1.27
Q98SL2,1.1.1.27
P00340,1.1.1.27
P00340,1.1.1.27
P00340,1.1.1.27
Q9W7K5,1.1.1.27
Q9W7K5,1.1.1.27
Q9W7K5,1.1.1.27
O93544,1.1.1.27
O93544,1.1.1.27
O93544,1.1.1.27
P69083,1.1.1.27
P69083,1.1.1.27
P69083,1.1.1.27
O93537,1.1.1.27
O93537,1.1.1.27
O93537,1.1.1.27
O93545,1.1.1.27
O93545,1.1.1.27
O93545,1.1.1.27
Q9XT87,1.1.1.27
Q9XT87,1.1.1.27
Q9XT87,1.1.1.27
O93539,1.1.1.27
O93539,1.1.1.27
O93539,1.1.1.27
O93538,1.1.1.27
O93538,1.1.1.27
O93538,1.1.1.27
Q98SL0,1.1.1.27
Q98SL0,1.1.1.27
Q98SL0,1.1.1.27
Q9W7L3,1.1.1.27
Q9W7L3,1.1.1.27
Q9W7L3,1.1.1.27
O93401,1.1.1.27
O93401,1.1.1.27
O93401,1.1.1.27
P79912,1.1.1.27
P79912,1.1.1.27
P79912,1.1.1.27
O13278,1.1.1.27
O13278,1.1.1.27
O13278,1.1.1.27
P69082,1.1.1.27
P69082,1.1.1.27
P69082,1.1.1.27
Q6DGK2,1.1.1.27
Q6DGK2,1.1.1.27
Q6DGK2,1.1.1.27
Q9YGL2,1.1.1.27
Q9YGL2,1.1.1.27
Q9YGL2,1.1.1.27
P00337,1.1.1.27
P00337,1.1.1.27
P00337,1.1.1.27
P42122,1.1.1.27
P42122,1.1.1.27
P42122,1.1.1.27
Q4R5B6,1.1.1.27
Q4R5B6,1.1.1.27
Q4R5B6,1.1.1.27
A5A6N7,1.1.1.27
A5A6N7,1.1.1.27
A5A6N7,1.1.1.27
Q1EG91,1.1.1.27
Q1EG91,1.1.1.27
Q1EG91,1.1.1.27
Q9P4B5,1.1.1.27
Q9P4B5,1.1.1.27
Q9P4B5,1.1.1.27
Q9YI05,1.1.1.27
Q9YI05,1.1.1.27
Q9YI05,1.1.1.27
Q06176,1.1.1.27
Q06176,1.1.1.27
Q06176,1.1.1.27
Q9TSX5,1.1.1.27
Q9TSX5,1.1.1.27
Q9TSX5,1.1.1.27
P42121,1.1.1.27
P42121,1.1.1.27
P42121,1.1.1.27
Q5WE04,1.1.1.27
Q5WE04,1.1.1.27
Q5WE04,1.1.1.27
Q59244,1.1.1.27
Q59244,1.1.1.27
Q59244,1.1.1.27
P13714,1.1.1.27
P13714,1.1.1.27
P13714,1.1.1.27
Q0SP77,1.1.1.27
Q0SP77,1.1.1.27
Q0SP77,1.1.1.27
Q662S5,1.1.1.27
Q662S5,1.1.1.27
Q662S5,1.1.1.27
P93052,1.1.1.27
P93052,1.1.1.27
P93052,1.1.1.27
A7FU32,1.1.1.27
A7FU32,1.1.1.27
A7FU32,1.1.1.27
C1FMZ1,1.1.1.27
C1FMZ1,1.1.1.27
C1FMZ1,1.1.1.27
B1L1N3,1.1.1.27
B1L1N3,1.1.1.27
B1L1N3,1.1.1.27
Q0SWR1,1.1.1.27
Q0SWR1,1.1.1.27
Q0SWR1,1.1.1.27
Q8FLV6,1.1.1.27
Q8FLV6,1.1.1.27
Q8FLV6,1.1.1.27
Q4JY42,1.1.1.27
Q4JY42,1.1.1.27
Q4JY42,1.1.1.27
P50933,1.1.1.27
P50933,1.1.1.27
P50933,1.1.1.27
A1VG02,1.1.1.27
A1VG02,1.1.1.27
A1VG02,1.1.1.27
Q8RED8,1.1.1.27
Q8RED8,1.1.1.27
Q8RED8,1.1.1.27
P00344,1.1.1.27
P00344,1.1.1.27
P00344,1.1.1.27
Q7NG49,1.1.1.27
Q7NG49,1.1.1.27
Q7NG49,1.1.1.27
Q04CN9,1.1.1.27
Q04CN9,1.1.1.27
Q04CN9,1.1.1.27
D8KFT1,1.1.1.27
D8KFT1,1.1.1.27
D8KFT1,1.1.1.27
Q38V71,1.1.1.27
Q38V71,1.1.1.27
Q38V71,1.1.1.27
Q8GMJ0,1.1.1.27
Q8GMJ0,1.1.1.27
Q8GMJ0,1.1.1.27
Q6F0L9,1.1.1.27
Q6F0L9,1.1.1.27
Q6F0L9,1.1.1.27
O52354,1.1.1.27
O52354,1.1.1.27
O52354,1.1.1.27
Q4A8M8,1.1.1.27
Q4A8M8,1.1.1.27
Q4A8M8,1.1.1.27
Q6KIP9,1.1.1.27
Q6KIP9,1.1.1.27
Q6KIP9,1.1.1.27
P78007,1.1.1.27
P78007,1.1.1.27
P78007,1.1.1.27
Q59645,1.1.1.27
Q59645,1.1.1.27
Q59645,1.1.1.27
A9BGZ9,1.1.1.27
A9BGZ9,1.1.1.27
A9BGZ9,1.1.1.27
P13774,1.1.1.27
P13774,1.1.1.27
P13774,1.1.1.27
A8F6M1,1.1.1.27
A8F6M1,1.1.1.27
A8F6M1,1.1.1.27
Q9EVR0,1.1.1.27
Q9EVR0,1.1.1.27
Q9EVR0,1.1.1.27
Q8CMZ0,1.1.1.27
Q8CMZ0,1.1.1.27
Q8CMZ0,1.1.1.27
Q3K1C8,1.1.1.27
Q3K1C8,1.1.1.27
Q3K1C8,1.1.1.27
C0M7H8,1.1.1.27
C0M7H8,1.1.1.27
C0M7H8,1.1.1.27
A8AXK9,1.1.1.27
A8AXK9,1.1.1.27
A8AXK9,1.1.1.27
Q04K99,1.1.1.27
Q04K99,1.1.1.27
Q04K99,1.1.1.27
Q5XC59,1.1.1.27
Q5XC59,1.1.1.27
Q5XC59,1.1.1.27
Q1JBQ9,1.1.1.27
Q1JBQ9,1.1.1.27
Q1JBQ9,1.1.1.27
Q1J6L1,1.1.1.27
Q1J6L1,1.1.1.27
Q1J6L1,1.1.1.27
B8ZQ84,1.1.1.27
B8ZQ84,1.1.1.27
B8ZQ84,1.1.1.27
P0DC19,1.1.1.27
P0DC19,1.1.1.27
P0DC19,1.1.1.27
A4W1K6,1.1.1.27
A4W1K6,1.1.1.27
A4W1K6,1.1.1.27
A4VVA3,1.1.1.27
A4VVA3,1.1.1.27
A4VVA3,1.1.1.27
Q03K30,1.1.1.27
Q03K30,1.1.1.27
Q03K30,1.1.1.27
C1CEH8,1.1.1.27
C1CEH8,1.1.1.27
C1CEH8,1.1.1.27
Q2JRH2,1.1.1.27
Q2JRH2,1.1.1.27
Q2JRH2,1.1.1.27
P06150,1.1.1.27
P06150,1.1.1.27
P06150,1.1.1.27
B0KDA4,1.1.1.27
B0KDA4,1.1.1.27
B0KDA4,1.1.1.27
Q7X5C9,1.1.1.27
Q7X5C9,1.1.1.27
Q7X5C9,1.1.1.27
Q27797,1.1.1.27
Q27797,1.1.1.27
A5CAL1,1.1.1.28
A5CAL1,1.1.1.28
A5CAL1,1.1.1.28
P26297,1.1.1.28
P26297,1.1.1.28
P26297,1.1.1.28
Q88VJ2,1.1.1.28
Q88VJ2,1.1.1.28
Q88VJ2,1.1.1.28
Q5HD29,1.1.1.28
Q5HD29,1.1.1.28
Q5HD29,1.1.1.28
Q6GDS2,1.1.1.28
Q6GDS2,1.1.1.28
Q6GDS2,1.1.1.28
Q8NUT2,1.1.1.28
Q8NUT2,1.1.1.28
Q8NUT2,1.1.1.28
Q8E6A9,1.1.1.28
Q8E6A9,1.1.1.28
Q8E6A9,1.1.1.28
O83080,1.1.1.28
P13443,1.1.1.29
P13443,1.1.1.29
P13443,1.1.1.29
Q9C9W5,1.1.1.29
Q9C9W5,1.1.1.29
Q3T046,1.1.1.30
Q3T046,1.1.1.30
Q3T046,1.1.1.30
C1C4R8,1.1.1.30
C1C4R8,1.1.1.30
C1C4R8,1.1.1.30
Q3KPT7,1.1.1.30
Q3KPT7,1.1.1.30
Q3KPT7,1.1.1.30
Q02337,1.1.1.30
Q02337,1.1.1.30
Q02337,1.1.1.30
P86198,1.1.1.30
P86198,1.1.1.30
P86198,1.1.1.30
Q9SZE1,1.1.1.31
Q9SZE1,1.1.1.31
Q9SZE1,1.1.1.31
Q9SUC0,1.1.1.31
Q9SUC0,1.1.1.31
Q9SUC0,1.1.1.31
Q54CX6,1.1.1.31
Q54CX6,1.1.1.31
Q54CX6,1.1.1.31
P86199,1.1.1.31
P86199,1.1.1.31
P86199,1.1.1.31
P32185,1.1.1.31
P32185,1.1.1.31
P32185,1.1.1.31
P9WNY4,1.1.1.31
P9WNY4,1.1.1.31
P9WNY4,1.1.1.31
Q3ZCJ2,1.1.1.33
Q3ZCJ2,1.1.1.33
Q3ZCJ2,1.1.1.33
P50578,1.1.1.33
P50578,1.1.1.33
P50578,1.1.1.33
P14891,1.1.1.34
P14891,1.1.1.34
P14891,1.1.1.34
I1RXX1,1.1.1.34
I1RXX1,1.1.1.34
I1RXX1,1.1.1.34
A2X8W3,1.1.1.34
A2X8W3,1.1.1.34
A2X8W3,1.1.1.34
P12683,1.1.1.34
P12683,1.1.1.34
P12683,1.1.1.34
Q9XEL8,1.1.1.34
Q9XEL8,1.1.1.34
Q9XEL8,1.1.1.34
P29058,1.1.1.34
P29058,1.1.1.34
P29058,1.1.1.34
P12684,1.1.1.34
P12684,1.1.1.34
P12684,1.1.1.34
Q41438,1.1.1.34
Q41438,1.1.1.34
Q41438,1.1.1.34
O28538,1.1.1.34
O28538,1.1.1.34
O28538,1.1.1.34
P54960,1.1.1.34
P54960,1.1.1.34
P54960,1.1.1.34
A0A1D8,1.1.1.34
A0A1D8,1.1.1.34
A0A1D8,1.1.1.34
O74164,1.1.1.34
O74164,1.1.1.34
O74164,1.1.1.34
S0DQM8,1.1.1.34
S0DQM8,1.1.1.34
S0DQM8,1.1.1.34
Q59468,1.1.1.34
Q59468,1.1.1.34
Q59468,1.1.1.34
P09610,1.1.1.34
P09610,1.1.1.34
P09610,1.1.1.34
Q01237,1.1.1.34
Q01237,1.1.1.34
Q01237,1.1.1.34
Q1W675,1.1.1.34
Q1W675,1.1.1.34
Q1W675,1.1.1.34
O59469,1.1.1.34
O59469,1.1.1.34
