EC,reaction
1.1.1.329,"2-deoxy-scyllo-inosamine + NAD(P)+ = 3-amino-2,3-dideoxy-scyllo-inosose  + NAD(P)H + H+ "
1.1.1.33,(R)-mevalonate + NADP+ = mevaldate + NADPH + H+ 
1.1.1.330,a very-long-chain (3R)-3-hydroxyacyl-CoA + NADP+ = a very-long-chain  3-oxoacyl-CoA + NADPH + H+ 
1.1.1.331,(-)-secoisolariciresinol + 2 NAD+ = (-)-matairesinol + 2 NADH + 2 H+ 
1.1.1.332,chanoclavine-I + NAD+ = chanoclavine-I aldehyde + NADH + H+ 
1.1.1.333,"trans,octacis-decaprenylphospho-beta-D-arabinofuranose + NAD+ =  trans,octacis-decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose +  NADH + H+ "
1.1.1.334,ecgonine methyl ester + NADP+ = ecgonone methyl ester + NADPH + H+ 
1.1.1.335,UDP-N-acetyl-2-amino-2-deoxy-alpha-D-glucuronate + NAD+ =  UDP-2-acetamido-2-deoxy-alpha-D-ribo-hex-3-uluronate + NADH + H+ 
1.1.1.336,UDP-N-acetyl-alpha-D-mannosamine + 2 NAD+ + H2O =  UDP-N-acetyl-alpha-D-mannosaminuronate + 2 NADH + 2 H+ 
1.1.1.337,a (2S)-2-hydroxycarboxylate + NAD+ = a 2-oxocarboxylate + NADH + H+ 
1.1.1.338,(2R)-3-sulfolactate + NADP+ = 3-sulfopyruvate + NADPH + H+ 
1.1.1.339,dTDP-6-deoxy-beta-L-talose + NAD+ = dTDP-4-dehydro-beta-L-rhamnose +  NADH + H+ 
1.1.1.34,(R)-mevalonate + CoA + 2 NADP+ = (S)-3-hydroxy-3-methylglutaryl-CoA + 2  NADPH + 2 H+
1.1.1.340,1-deoxy-11beta-hydroxypentalenate + NAD+ = 1-deoxy-11-oxopentalenate +  NADH + H+ 
1.1.1.341,"CDP-alpha-D-abequose + NADP+ =  CDP-4-dehydro-3,6-dideoxy-alpha-D-glucose + NADPH + H+ "
1.1.1.342,"CDP-alpha-D-paratose + NADP+ =  CDP-4-dehydro-3,6-dideoxy-alpha-D-glucose + NADPH + H+ "
1.1.1.343,6-phospho-D-gluconate + NAD+ = D-ribulose 5-phosphate + CO2 + NADH + H+ 
1.1.1.344,dTDP-6-deoxy-beta-L-talose + NAD(P)+ = dTDP-4-dehydro-beta-L-rhamnose +  NAD(P)H + H+ 
1.1.1.345,an (R)-2-hydroxycarboxylate + NAD+ = a 2-oxocarboxylate + NADH + H+ 
1.1.1.346,"2-dehydro-L-gulonate + NADP+ = 2,5-didehydro-D-gluconate + NADPH + H+ "
1.1.1.347,geraniol + NAD+ = geranial + NADH + H+ 
1.1.1.348,"a (4R)-4,2'-dihydroxyisoflavan + NADP+ = a (3R)-2'-hydroxyisoflavanone  + NADPH + H+ "
1.1.1.349,(1'S)-averantin + NADP+ = norsolorinic acid + NADPH + H+ 
1.1.1.35,(S)-3-hydroxyacyl-CoA + NAD+ = 3-oxoacyl-CoA + NADH + H+
1.1.1.350,(S)-ureidoglycolate + NAD+ = N-carbamoyl-2-oxoglycine + NADH + H+ 
1.1.1.351,6-phospho-D-gluconate + NAD(P)+ = D-ribulose 5-phosphate + CO2 +  NAD(P)H + H+ 
1.1.1.352,"(1'S,5'S)-hydroxyaverantin + NAD+ = 5'-oxoaverantin + NADH + H+"
1.1.1.352,"(1'S,5'R)-hydroxyaverantin + NAD+ = 5'-oxoaverantin + NADH + H+ "
1.1.1.353,versicolorone + NADP+ = 1'-hydroxyversicolorone + NADPH + H+
1.1.1.353,versiconol acetate + NADP+ = versiconal hemiacetal acetate + NADPH + H+
1.1.1.353,versiconol + NADP+ = versiconal + NADPH + H+ 
1.1.1.354,"(2E,6E)-farnesol + NAD+ = (2E,6E)-farnesal + NADH + H+ "
1.1.1.355,kanamycin A + NADP+ = 2'-dehydrokanamycin A + NADPH + H+ 
1.1.1.356,"GDP-beta-L-colitose + NAD(P)+ =  GDP-4-dehydro-3,6-dideoxy-alpha-D-mannose + NAD(P)H + H+ "
1.1.1.357,a 3alpha-hydroxysteroid + NAD(P)+ = a 3-oxosteroid + NAD(P)H + H+
1.1.1.358,(R)-pantolactone + NADP+ = 2-dehydropantolactone + NADPH + H+
1.1.1.359,"an aldopyranose + NAD(P)+ = an aldono-1,5-lactone + NAD(P)H + H+ "
1.1.1.36,(R)-3-hydroxyacyl-CoA + NADP+ = 3-oxoacyl-CoA + NADPH + H+
1.1.1.360,"D-glucopyranose + NADP+ = D-glucono-1,5-lactone + NADPH + H+"
1.1.1.360,"D-galactopyranose + NADP+ = D-galactono-1,5-lactone + NADPH + H+"
1.1.1.361,D-glucose 6-phosphate + NAD+ = 3-dehydro-D-glucose 6-phosphate + NADH +  H+
1.1.1.362,aklavinone + NADP+ = aklaviketone + NADPH + H+ 
1.1.1.363,"D-glucose 6-phosphate + NAD(P)+ = 6-phospho-D-glucono-1,5-lactone +  NAD(P)H + H+"
1.1.1.364,dTDP-6-deoxy-alpha-D-allose + NAD(P)+ =  dTDP-4-dehydro-6-deoxy-alpha-D-gulose + NAD(P)H + H+ 
1.1.1.365,L-galactonate + NADP+ = D-galacturonate + NADPH + H+ 
1.1.1.366,L-idonate + NAD+ = 5-dehydro-D-gluconate + NADH + H+ 
1.1.1.367,"UDP-2-acetamido-2,6-dideoxy-beta-L-talose + NAD(P)+ =  UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose + NAD(P)H + H+ "
1.1.1.368,6-hydroxycyclohex-1-ene-1-carbonyl-CoA + NAD+ =  6-oxocyclohex-1-ene-1-carbonyl-CoA + NADH + H+ 
1.1.1.369,"1D-chiro-inositol + NAD+ = 2D-2,3,5/4,6-pentahydroxycyclohexanone +  NADH + H+ "
1.1.1.37,(S)-malate + NAD+ = oxaloacetate + NADH + H+
1.1.1.370,"scyllo-inositol + NAD+ = 2,4,6/3,5-pentahydroxycyclohexanone + NADH + H+ "
1.1.1.371,"scyllo-inositol + NADP+ = 2,4,6/3,5-pentahydroxycyclohexanone + NADPH +  H+ "
1.1.1.372,glycerol + NADP+ = D-glyceraldehyde + NADPH + H+
1.1.1.372,glycerol + NADP+ = L-glyceraldehyde + NADPH + H+ 
1.1.1.373,"2,3-dihydroxypropane-1-sulfonate + NAD+ =  2-hydroxy-3-oxopropane-1-sulfonate + NADH + H+"
1.1.1.374,UDP-N-acetyl-alpha-D-glucosamine + NAD+ =  UDP-2-acetamido-3-dehydro-2-deoxy-alpha-D-glucopyranose + NADH + H+ 
1.1.1.375,a (2S)-2-hydroxycarboxylate + NAD(P)+ = a 2-oxocarboxylate + NAD(P)H +  H+ 
1.1.1.376,"L-arabinose + NAD(P)+ = L-arabinono-1,4-lactone + NAD(P)H + H+ "
1.1.1.377,"L-rhamnose + NADP+ = L-rhamnono-1,4-lactone + NADPH + H+ "
1.1.1.378,"L-rhamnose + NAD(P)+ = L-rhamnono-1,4-lactone + NAD(P)H + H+"
1.1.1.379,(R)-mandelate + NAD+ = phenylglyoxylate + NADH + H+ 
1.1.1.38,(S)-malate + NAD+ = pyruvate + CO2 + NADH
1.1.1.380,L-gulonate + NAD+ = D-fructuronate + NADH + H+ 
1.1.1.381,L-allo-threonine + NADP+ = aminoacetone + CO2 + NADPH + H+
1.1.1.381,L-allo-threonine + NADP+ = L-2-amino-3-oxobutanoate + NADPH + H+
1.1.1.381,L-2-amino-3-oxobutanoate = aminoacetone + CO2 
1.1.1.382,"(2R)-2,3-dihydroxy-3-methylbutanoate + NAD+ =  (2S)-2-hydroxy-2-methyl-3-oxobutanoate + NADH + H+ "
1.1.1.383,"(2R)-2,3-dihydroxy-3-methylbutanoate + NAD(P)+ =  (2S)-2-hydroxy-2-methyl-3-oxobutanoate + NAD(P)H + H+ "
1.1.1.384,"dTDP-4-dehydro-2,6-dideoxy-alpha-D-glucose + NADP+ =  dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose + NADPH + H+ "
1.1.1.385,L-dihydroanticapsin + NAD+ = L-anticapsin + NADH + H+ 
1.1.1.386,(R)-ipsdienol + NAD(P)+ = ipsdienone + NAD(P)H + H+ 
1.1.1.387,2-aminomalonate semialdehyde = 2-aminoacetaldehyde + CO2
1.1.1.387,L-serine + NAD+ = 2-aminoacetaldehyde + CO2 + NADH + H+
1.1.1.387,L-serine + NAD+ = 2-aminomalonate semialdehyde + NADH + H+
1.1.1.388,"D-glucose 6-phosphate + NAD+ = 6-phospho-D-glucono-1,5-lactone + NADH +  H+ "
1.1.1.389,"2-dehydro-3-deoxy-L-galactonate + NAD+ =  3-deoxy-D-glycero-2,5-hexodiulosonate + NADH + H+ "
1.1.1.39,(S)-malate + NAD+ = pyruvate + CO2 + NADH
1.1.1.390,"sulfoquinovose + NAD+ = 6-deoxy-6-sulfo-D-glucono-1,5-lactone + NADH +  H+ "
1.1.1.391,isolithocholate + NAD+ = 3-oxo-5beta-cholan-24-oate + NADH + H+ 
1.1.1.392,lithocholate + NADP+ = 3-oxo-5beta-cholan-24-oate + NADPH + H+ 
1.1.1.393,isolithocholate + NADP+ = 3-oxo-5beta-cholan-24-oate + NADPH + H+ 
1.1.1.394,"aurachin B + NAD+ + H2O =  4-[(2E,6E)-farnesyl]-4-hydroxy-2-methyl-3-oxo-3,4-dihydroquinoline  1-oxide + NADH + H+"
1.1.1.394,"4-[(2E,6E)-farnesyl]-3,4-dihydroxy-2-methyl-3,4-dihydroquinoline  1-oxide + NAD+ =  4-[(2E,6E)-farnesyl]-4-hydroxy-2-methyl-3-oxo-3,4-dihydroquinoline  1-oxide + NADH + H+"
1.1.1.394,"aurachin B + H2O =  4-[(2E,6E)-farnesyl]-3,4-dihydroxy-2-methyl-3,4-dihydroquinoline 1-oxide "
1.1.1.395,a 3alpha-hydroxy bile acid CoA ester + NAD+ = a 3-oxo bile acid CoA  ester + NADH + H+ 
1.1.1.396,3-deacetyl-3-(1-hydroxyethyl)bacteriochlorophyllide a + NAD+ =  bacteriochlorophyllide a + NADH + H+
1.1.1.396,3-devinyl-3-(1-hydroxyethyl)chlorophyllide a + NAD+ =  3-acetyl-3-devinylchlorophyllide a + NADH + H+ 
1.1.1.397,"(2S,3R)-2-hydroxy-3-(indol-3-yl)butanoate + NAD+ =  (R)-3-(indol-3-yl)-2-oxobutanoate + NADH + H+ "
1.1.1.398,2-(glutathion-S-yl)-2-methylbut-3-en-1-ol + 2 NAD+ + H2O =  2-(glutathion-S-yl)-2-methylbut-3-enoate + 2 NADH + 2 H+
1.1.1.398,2-(glutathion-S-yl)-2-methylbut-3-en-1-ol + NAD+ =  2-(glutathion-S-yl)-2-methylbut-3-enal + NADH + H+
1.1.1.398,2-(glutathion-S-yl)-2-methylbut-3-enal + NAD+ + H2O =  2-(glutathion-S-yl)-2-methylbut-3-enoate + NADH + H+ 
1.1.1.399,(R)-2-hydroxyglutarate + NAD+ = 2-oxoglutarate + NADH + H+ 
1.1.1.4,"(R,R)-butane-2,3-diol + NAD+ = (R)-acetoin + NADH + H+ "
1.1.1.40,(S)-malate + NADP+ = pyruvate + CO2 + NADPH
1.1.1.400,"2-methylpropane-1,2-diol + NAD+ = 2-hydroxy-2-methylpropanal + NADH + H+ "
1.1.1.401,"2-dehydro-3-deoxy-L-rhamnonate + NAD+ =  2,4-didehydro-3-deoxy-L-rhamnonate + NADH + H+ "
1.1.1.402,D-erythritol 1-phosphate + NADP+ = D-erythrulose 1-phosphate + NADPH +  H+ 
1.1.1.403,D-threitol + NAD+ = D-erythrulose + NADH + H+ 
1.1.1.404,"2,3,5,6-tetrachlorohydroquinone + NAD+ =  2,3,5,6-tetrachloro-1,4-benzoquinone + NADH + H+ "
1.1.1.405,D-ribitol 5-phosphate + NADP+ = D-ribulose 5-phosphate + NADPH + H+ 
1.1.1.406,galactitol + NAD+ = D-tagatose + NADH + H+
1.1.1.406,galactitol + NAD+ = L-tagatose + NADH + H+ 
1.1.1.407,D-altritol + NAD+ = D-tagatose + NADH + H+ 
1.1.1.408,4-phospho-D-threonate + NAD+ = glycerone phosphate + CO2 + NADH + H+
1.1.1.408,4-phospho-D-threonate + NAD+ = 3-dehydro-4-phospho-D-erythronate + NADH  + H+
1.1.1.408,3-dehydro-4-phospho-D-erythronate = glycerone phosphate + CO2 
1.1.1.409,4-phospho-D-erythronate + NAD+ = glycerone phosphate + CO2 + NADH + H+
1.1.1.409,4-phospho-D-erythronate + NAD+ = 3-dehydro-4-phospho-L-threonate + NADH  + H+
1.1.1.409,3-dehydro-4-phospho-L-threonate = glycerone phosphate + CO2 
1.1.1.41,isocitrate + NAD+ = 2-oxoglutarate + CO2 + NADH
1.1.1.410,D-erythronate + NAD+ = 2-dehydro-D-erythronate + NADH + H+ 
1.1.1.411,L-threonate + NAD+ = 2-dehydro-L-erythronate + NADH + H+ 
1.1.1.412,"a (2R,3S)-2-alkyl-3-hydroxyalkanoate + NADP+ = an  (R)-2-alkyl-3-oxoalkanoate + NADPH + H+ "
1.1.1.413,"a (3R,4R)-3-[(1S)-1-hydroxyalkyl]-4-(hydroxymethyl)oxolan-2-one + NADP+  = a (3R,4R)-3-alkanoyl-4-(hydroxymethyl)oxolan-2-one + NADPH + H+ "
1.1.1.414,L-galactonate + NAD+ = D-tagaturonate + NADH + H+ 
1.1.1.415,narcotine hemiacetal + NAD+ = noscapine + NADH + H+ 
1.1.1.416,isopyridoxal + NAD+ = 5-pyridoxolactone + NADH + H+ 
1.1.1.417,a 3beta-hydroxy-4alpha-methylsteroid-4beta-carboxylate + NAD(P)+ = a  4alpha-methyl-3-oxosteroid + NAD(P)H + CO2 + H+ 
1.1.1.418,a 3beta-hydroxysteroid-4alpha-carboxylate + NAD+ = a 3-oxosteroid + CO2  + NADH 
1.1.1.419,"(+)-cis,cis-nepetalactol + NAD+ = (+)-cis,cis-nepetalactone + NADH + H+"
1.1.1.419,"(+)-cis,trans-nepetalactol + NAD+ = (+)-cis,trans-nepetalactone + NADH  + H+ "
1.1.1.42,isocitrate + NADP+ = 2-oxoglutarate + CO2 + NADPH + H+
1.1.1.42,oxalosuccinate = 2-oxoglutarate + CO2
1.1.1.42,isocitrate + NADP+ = oxalosuccinate + NADPH + H+ 
1.1.1.420,D-apiofuranose + NAD+ = D-apionolactone + NADH + H+ 
1.1.1.421,D-apionate + NAD+ = 3-oxo-D-isoapionate + NADH + H+ 
1.1.1.422,"(+)-(1S,2S)-pseudoephedrine + NAD+ =  (S)-2-methylamino-1-phenylpropan-1-one + NADH + H+ "
1.1.1.423,"(-)-(1R,2S)-ephedrine + NAD+ = (S)-2-(methylamino)-1-phenylpropan-1-one  + NADH + H+ "
1.1.1.424,"D-xylose + NADP+ = D-xylono-1,4-lactone + NADPH + H+ "
1.1.1.425,levoglucosan + NAD+ = 3-dehydrolevoglucosan + NADH + H+ 
1.1.1.426,"UDP-N-acetyl-alpha-D-quinovosamine + NAD(P)+ =  UDP-2-acetamido-2,6-dideoxy-alpha-D-xylohex-4-ulose + NAD(P)H + H+ "
1.1.1.43,6-phospho-D-gluconate + NAD(P)+ = 6-phospho-2-dehydro-D-gluconate +  NAD(P)H + H+ 
1.1.1.44,6-phospho-D-gluconate + NADP+ = D-ribulose 5-phosphate + CO2 + NADPH +  H+
1.1.1.45,L-gulonate + NAD+ = 3-dehydro-L-gulonate + NADH + H+
1.1.1.46,"L-arabinose + NAD+ = L-arabinono-1,4-lactone + NADH + H+ "
1.1.1.47,"D-glucose + NAD(P)+ = D-glucono-1,5-lactone + NAD(P)H + H+"
1.1.1.48,"D-galactose + NAD+ = D-galactono-1,4-lactone + NADH + H+"
1.1.1.49,"D-glucose 6-phosphate + NADP+ = 6-phospho-D-glucono-1,5-lactone + NADPH  + H+"
1.1.1.50,a 3alpha-hydroxysteroid + NAD(P)+ = a 3-oxosteroid + NAD(P)H + H+
1.1.1.51,testosterone + NAD(P)+ = androstenedione + NAD(P)H + H+ 
1.1.1.52,lithocholate + NAD+ = 3-oxo-5beta-cholan-24-oate + NADH + H+ 
1.1.1.53,"androstan-3alpha,17beta-diol + NAD+ = 17beta-hydroxyandrostan-3-one +  NADH + H+"
1.1.1.54,allyl alcohol + NADP+ = acrolein + NADPH + H+
1.1.1.55,"propane-1,2-diol + NADP+ = L-lactaldehyde + NADPH + H+ "
1.1.1.56,ribitol + NAD+ = D-ribulose + NADH + H+ 
1.1.1.57,D-mannonate + NAD+ = D-fructuronate + NADH + H+ 
1.1.1.58,D-altronate + NAD+ = D-tagaturonate + NADH + H+ 
1.1.1.59,3-hydroxypropanoate + NAD+ = 3-oxopropanoate + NADH + H+ 
1.1.1.6,glycerol + NAD+ = glycerone + NADH + H+
1.1.1.60,D-glycerate + NAD(P)+ = 2-hydroxy-3-oxopropanoate + NAD(P)H + H+ 
1.1.1.61,4-hydroxybutanoate + NAD+ = succinate semialdehyde + NADH + H+ 
1.1.1.62,17beta-estradiol + NAD(P)+ = estrone + NAD(P)H + H+
1.1.1.64,testosterone + NADP+ = androstenedione + NADPH + H+
1.1.1.65,pyridoxine + NADP+ = pyridoxal + NADPH + H+ 
1.1.1.66,10-hydroxydecanoate + NAD+ = 10-oxodecanoate + NADH + H+ 
1.1.1.67,D-mannitol + NAD+ = D-fructose + NADH + H+
1.1.1.69,D-gluconate + NAD(P)+ = 5-dehydro-D-gluconate + NAD(P)H + H+ 
1.1.1.7,"propane-1,2-diol 1-phosphate + NAD+ = hydroxyacetone phosphate + NADH +  H+ "
1.1.1.71,a primary alcohol + NAD(P)+ = an aldehyde + NAD(P)H + H+
1.1.1.72,glycerol + NADP+ = D-glyceraldehyde + NADPH + H+ 
1.1.1.73,octan-1-ol + NAD+ = octanal + NADH + H+ 
1.1.1.75,(R)-1-aminopropan-2-ol + NAD+ = aminoacetone + NADH + H+ 
1.1.1.76,"(2S,3S)-butane-2,3-diol + NAD+ = (S)-acetoin + NADH + H+ "
1.1.1.77,"(R)[or (S)]-propane-1,2-diol + NAD+ = (R)[or (S)]-lactaldehyde + NADH +  H+ "
1.1.1.78,(R)-lactaldehyde + NAD+ = 2-oxopropanal + NADH + H+ 
1.1.1.79,glycolate + NADP+ = glyoxylate + NADPH + H+
1.1.1.79,D-glycerate + NAD(P)+ = glyoxylate + NADPH + H+ 
1.1.1.8,sn-glycerol 3-phosphate + NAD+ = glycerone phosphate + NADH + H+
1.1.1.8,sn-glycerol 3-phosphate + acceptor = glycerone phosphate + reduced  acceptor
1.1.1.80,propan-2-ol + NADP+ = acetone + NADPH + H+ 
1.1.1.81,D-glycerate + NAD(P)+ = hydroxypyruvate + NAD(P)H + H+ 
1.1.1.82,(S)-malate + NADP+ = oxaloacetate + NADPH + H+
1.1.1.83,(R)-malate + NAD+ = pyruvate + CO2 + NADH 
1.1.1.84,"(R)-3,3-dimethylmalate + NAD+ = 3-methyl-2-oxobutanoate + CO2 + NADH "
1.1.1.85,"(2R,3S)-3-isopropylmalate + NAD+ = (2S)-2-isopropyl-3-oxosuccinate +  NADH + H+"
1.1.1.86,"(2R)-2,3-dihydroxy-3-methylbutanoate + NADP+ =  (2S)-2-hydroxy-2-methyl-3-oxobutanoate + NADPH + H+"
1.1.1.87,"(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate + NAD+ = 2-oxoadipate +  CO2 + NADH + H+"
1.1.1.88,(R)-mevalonate + CoA + 2 NAD+ = 3-hydroxy-3-methylglutaryl-CoA + 2 NADH  + 2 H+
1.1.1.9,xylitol + NAD+ = D-xylulose + NADH + H+
1.1.1.90,an aromatic alcohol + NAD+ = an aromatic aldehyde + NADH + H+
1.1.1.91,an aromatic alcohol + NADP+ = an aromatic aldehyde + NADPH + H+ 
1.1.1.92,D-glycerate + NAD(P)+ + CO2 = 2-hydroxy-3-oxosuccinate + NAD(P)H + 2 H+ 
1.1.1.93,tartrate + NAD+ = oxaloglycolate + NADH + H+
1.1.1.94,sn-glycerol 3-phosphate + NAD(P)+ = glycerone phosphate + NAD(P)H + H+ 
1.1.1.95,3-phospho-D-glycerate + NAD+ = 3-phosphooxypyruvate + NADH + H+
1.1.1.96,"3-(3,5-diiodo-4-hydroxyphenyl)lactate + NAD+ =  3-(3,5-diiodo-4-hydroxyphenyl)pyruvate + NADH + H+ "
1.1.1.97,3-hydroxybenzyl alcohol + NADP+ = 3-hydroxybenzaldehyde + NADPH + H+ 
1.1.1.98,(R)-2-hydroxystearate + NAD+ = 2-oxostearate + NADH + H+ 
1.1.1.99,(S)-2-hydroxystearate + NAD+ = 2-oxostearate + NADH + H+ 
1.1.2.10,methanol + 2 oxidized cytochrome cL = formaldehyde + 2 reduced  cytochrome cL 
1.1.2.2,D-mannitol + a ferricytochrome c = D-fructose + a ferrocytochrome c + 2  H+ 
1.1.2.3,(S)-lactate + 2 ferricytochrome c = pyruvate + 2 ferrocytochrome c + 2  H+
1.1.2.4,(R)-lactate + 2 ferricytochrome c = pyruvate + 2 ferrocytochrome c + 2  H+ 
1.1.2.5,(R)-lactate + 2 ferricytochrome c-553 = pyruvate + 2 ferrocytochrome  c-553 + 2 H+ 
1.1.2.6,polyvinyl alcohol + ferricytochrome c = oxidized polyvinyl alcohol +  ferrocytochrome c + H+ 
1.1.2.7,a primary alcohol + 2 ferricytochrome cL = an aldehyde + 2  ferrocytochrome cL + 2 H+
1.1.2.8,a primary alcohol + 2 ferricytochrome c = an aldehyde + 2  ferrocytochrome c + 2 H+ 
1.1.2.9,butan-1-ol + 2 ferricytochrome c = butanal + 2 ferrocytochrome c + 2 H+ 
1.1.3.10,D-glucose + O2 = 2-dehydro-D-glucose + H2O2
1.1.3.11,L-sorbose + O2 = 5-dehydro-D-fructose + H2O2 
1.1.3.12,pyridoxine + O2 = pyridoxal + H2O2 
1.1.3.13,a primary alcohol + O2 = an aldehyde + H2O2
1.1.3.14,"4 catechol + 3 O2 = 2 dibenzo[1,4]dioxin-2,3-dione + 6 H2O "
1.1.3.15,an (S)-2-hydroxy carboxylate + O2 = a 2-oxo carboxylate + H2O2
1.1.3.16,ecdysone + O2 = 3-dehydroecdysone + H2O2 
1.1.3.17,choline + O2 = betaine aldehyde + H2O2
1.1.3.17,choline + 2 O2 + H2O = betaine + 2 H2O2
1.1.3.17,betaine aldehyde + O2 + H2O = betaine + H2O2
1.1.3.18,a secondary alcohol + O2 = a ketone + H2O2 
1.1.3.19,(S)-4-hydroxymandelate + O2 = 4-hydroxybenzaldehyde + CO2 + H2O2 
1.1.3.2,(S)-lactate + O2 = pyruvate + H2O2 
1.1.3.20,a long-chain alcohol + O2 = a long-chain aldehyde + H2O2
1.1.3.21,sn-glycerol 3-phosphate + O2 = glycerone phosphate + H2O2
1.1.3.23,thiamine + 2 O2 + H2O = thiamine acetic acid + 2 H2O2 
1.1.3.27,L-2-hydroxyphytanate + O2 = 2-oxophytanate + H2O2 
1.1.3.28,inosine + O2 = 9-riburonosylhypoxanthine + H2O 
1.1.3.29,N-acetyl-D-glucosamine + O2 = N-acetyl-D-glucosaminate + H2O2 
1.1.3.30,polyvinyl alcohol + O2 = oxidized polyvinyl alcohol + H2O2 
1.1.3.37,"D-arabinono-1,4-lactone + O2 = dehydro-D-arabinono-1,4-lactone + H2O2 "
1.1.3.38,Vanillyl alcohol + O2 = vanillin + H2O2
1.1.3.39,adenosine + 2 O2 + H2O = 9-riburonosyladenine + 2 H2O2
1.1.3.39,adenosine + O2 = 5'-dehydroadenosine + H2O2 
1.1.3.4,"beta-D-glucose + O2 = D-glucono-1,5-lactone + H2O2"
1.1.3.40,D-mannitol + O2 = D-mannose + H2O2
1.1.3.41,xylitol + O2 = xylose + H2O2
1.1.3.41,an alditol + O2 = an aldose + H2O2
1.1.3.42,prosolanapyrone II + O2 = prosolanapyrone III + H2O2 
1.1.3.43,paromamine + O2 = 6'-dehydroparomamine + H2O2 
1.1.3.44,6'''-deamino-6'''-hydroxyneomycin C + O2 =  6'''-deamino-6'''-oxoneomycin C + H2O2 
1.1.3.45,aclacinomycin N + O2 = aclacinomycin A + H2O2 
1.1.3.46,(S)-4-hydroxymandelate + O2 = 2-(4-hydroxyphenyl)-2-oxoacetate + H2O2 
1.1.3.47,"5-(hydroxymethyl)furfural + 3 O2 + 2 H2O = furan-2,5-dicarboxylate + 3  H2O2"
1.1.3.47,"5-(hydroxymethyl)furfural + O2 = furan-2,5-dicarbaldehyde + H2O2"
1.1.3.47,"furan-2,5-dicarbaldehyde + H2O = 5-(dihydroxymethyl)furan-2-carbaldehyde"
1.1.3.47,5-(dihydroxymethyl)furan-2-carbaldehyde + O2 =  5-formylfuran-2-carboxylate + H2O2
1.1.3.47,5-formylfuran-2-carboxylate + H2O =  5-(dihydroxymethyl)furan-2-carboxylate
1.1.3.47,"5-(dihydroxymethyl)furan-2-carboxylate + O2 = furan-2,5-dicarboxylate +  H2O2 "
1.1.3.48,"3-deoxy-alpha-D-manno-octulopyranosonate + O2 =  3,8-dideoxy-8-oxo-alpha-D-manno-octulosonate + H2O2 "
1.1.3.49,(R)-mandelonitrile + O2 = benzoyl cyanide + H2O2 
1.1.3.5,"D-glucose + O2 = D-glucono-1,5-lactone + H2O2 "
1.1.3.6,cholesterol + O2 = cholest-5-en-3-one + H2O2 
1.1.3.7,an aromatic primary alcohol + O2 = an aromatic aldehyde + H2O2
1.1.3.8,"L-gulono-1,4-lactone + O2 = L-xylo-hex-2-ulono-1,4-lactone + H2O2 "
1.1.3.9,D-galactose + O2 = D-galacto-hexodialdose + H2O2
1.1.5.10,(R)-2-hydroxyacid + a quinone = 2-oxoacid + a quinol 
1.1.5.11,butan-1-ol + a quinone = butanal + a quinol 
1.1.5.12,(R)-lactate + a quinone = pyruvate + a quinol 
1.1.5.13,(S)-2-hydroxyglutarate + a quinone = 2-oxoglutarate + a quinol 
1.1.5.14,D-fructose + acceptor = 5-dehydro-D-fructose + reduced acceptor
1.1.5.14,D-fructose + an ubiquinone = 5-dehydro-D-fructose + an ubiquinol 
1.1.5.2,"D-glucose + ubiquinone = D-glucono-1,5-lactone + ubiquinol"
1.1.5.3,sn-glycerol 3-phosphate + a quinone = glycerone phosphate + a quinol 
1.1.5.4,(S)-malate + a quinone = oxaloacetate + reduced quinone 
1.1.5.5,ethanol + ubiquinone = acetaldehyde + ubiquinol 
1.1.5.7,a cyclic alcohol + a quinone = a cyclic ketone + a quinol 
1.1.5.8,quinate + quinone = 3-dehydroquinate + quinol 
1.1.5.9,"D-glucose + a quinone = D-glucono-1,5-lactone + a quinol "
1.1.7.1,benzoyl-CoA + oxidized ferredoxin + H2O = 4-hydroxybenzoyl-CoA +  reduced ferredoxin
1.1.9.1,a primary alcohol + azurin = an aldehyde + reduced azurin 
1.1.98.2,"D-glucose 6-phosphate + oxidized coenzyme F420 =  6-phospho-D-glucono-1,5-lactone + reduced coenzyme F420 "
1.1.98.3,"trans,octacis-decaprenylphospho-beta-D-ribofuranose + FAD =  trans,octacis-decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose +  FADH2 "
1.1.98.4,a quinol + oxidized coenzyme F420 = a quinone + reduced coenzyme F420 
1.1.98.5,R-CHOH-R' + oxidized coenzyme F420 = R-CO-R' + reduced coenzyme F420 
1.1.98.6,ribonucleoside 5'-triphosphate + formate = 2'-deoxyribonucleoside  5'-triphosphate + CO2 + H2O 
1.1.98.7,S-adenosyl-L-methionine + a [sulfatase]-L-serine = a  [sulfatase]-3-oxo-L-alanine + 5'-deoxyadenosine + L-methionine 
1.1.99.1,choline + acceptor = betaine aldehyde + reduced acceptor
1.1.99.12,L-sorbose + acceptor = 5-dehydro-D-fructose + reduced acceptor 
1.1.99.13,sucrose + acceptor = 3-dehydro-alpha-D-glucosyl-beta-D-fructofuranoside  + reduced acceptor 
1.1.99.14,glycolate + acceptor = glyoxylate + reduced acceptor 
